blueTeamFirstBlood,blueWin,GoldDifference,XpDifference,DamageDifference,KillDifference,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
1,1,-91,-346,4378,-1,1,1,-2,0,-8,-3,-1,30,13
1,1,7893,4555,8706,14,1,0,-2,0,-199,-2,-2,24,55
1,1,3024,1382,-5149,5,-1,0,-1,0,-8,2,-2,42,3
0,0,-5097,-5204,-6445,-7,-1,0,-1,0,-5,-4,6,-106,6
0,0,-1763,-1814,340,-6,-2,0,0,0,4,-3,3,-6,5
1,1,4568,1711,12587,11,0,0,0,0,21,7,4,-17,-4
0,1,776,76,-830,3,-2,0,1,0,6,2,0,-26,-9
1,1,5864,3643,7303,3,0,1,1,0,9,0,0,91,4
0,1,2673,2451,2160,7,0,0,-1,0,1,2,5,-21,58
0,0,-4642,-2661,-5559,-3,-2,-1,-2,0,125,4,8,-98,-30
1,0,561,-1548,-6996,-4,-2,0,-1,0,0,0,-2,-9,-8
0,1,1168,531,8741,1,1,1,0,0,87,-4,1,1,-22
0,0,532,-1455,-1653,-4,1,0,4,0,-2,-3,-3,0,-26
0,0,3706,2457,5168,7,-1,0,0,0,-32,2,1,22,0
1,1,1267,1789,-455,2,0,0,0,0,19,2,2,12,22
1,1,308,322,4394,5,1,0,-1,0,17,4,9,-33,26
0,0,-7233,-4915,-10766,-15,-1,0,-1,0,-43,1,2,-33,8
0,0,-5603,-2033,-9590,-6,-2,-1,-2,0,-9,1,4,-63,0
0,0,-3106,-871,-4267,-3,-2,0,-3,0,121,-1,2,-44,6
1,0,-5186,-4909,-5968,-8,-1,0,-5,0,111,-2,-1,-10,-12
1,0,-2098,-999,-10263,4,-2,0,-1,0,6,6,4,-19,-8
0,1,2993,1060,5870,0,0,0,-2,0,-7,1,-2,51,5
0,0,-5445,-5273,-5732,-13,0,0,-1,0,-6,-3,0,-22,8
0,0,-2667,-3370,-7003,-4,0,0,0,0,-7,-1,3,-32,-15
1,0,720,-487,-615,0,0,0,0,0,5,1,0,12,-16
0,0,-13669,-8162,-10655,-16,0,-1,-3,0,8,-3,10,-132,-65
1,1,10371,6149,16671,19,1,1,-2,0,4,5,-2,76,38
1,0,-3433,-2994,-7892,-5,1,0,0,0,-111,2,6,-41,-23
0,0,-3612,-2739,-1280,-7,-2,-1,-1,0,-6,1,2,-37,-7
1,1,1122,1230,4251,4,2,-1,0,0,-3,0,-1,-10,25
1,0,1995,-1093,6687,5,-1,1,-1,0,8,2,1,38,-19
1,0,337,-908,4335,-2,-1,0,0,0,10,-2,7,49,16
0,1,-2446,-5041,2448,-8,-1,0,0,0,-5,-2,-2,-30,-21
1,0,1498,1124,-5788,2,-1,1,0,0,21,0,5,-24,10
0,0,-8281,-4503,-4070,-9,-2,0,-2,0,-4,-3,3,-39,-24
1,0,-4985,-3955,4475,-10,-2,0,-1,0,4,1,-2,-26,3
1,1,20282,11800,19480,24,0,0,10,2,7,2,-15,142,41
1,1,2482,49,1349,-3,1,1,1,0,-2,1,1,36,25
1,1,3922,5962,10852,5,0,1,0,0,22,-2,1,67,-1
0,0,571,-1960,1485,-1,-1,0,1,0,7,3,4,-57,5
0,0,-4005,-291,-1607,-7,-2,0,-2,0,-3,-4,4,0,-10
1,1,6743,4554,4891,7,1,0,2,0,19,2,-4,76,0
1,0,656,718,2006,-1,0,1,0,0,-9,1,-6,50,-31
0,0,-2154,309,-1453,-5,0,0,-2,0,-6,-2,4,9,-8
0,0,-1374,-2304,-1320,-2,1,-1,0,0,-12,3,6,1,-18
1,0,4203,1446,-969,5,0,0,1,0,295,3,-5,21,0
1,1,765,336,1723,0,0,1,1,0,7,4,-3,-24,24
0,1,-480,-4384,4653,2,1,-1,0,0,2,2,2,-46,-16
1,1,4684,2634,421,5,0,0,0,0,1,4,-4,61,-10
0,0,-3802,-2153,-7086,-11,-2,0,0,0,-9,-2,7,-10,-4
1,0,2029,-334,11638,6,2,0,0,0,5,4,-3,20,-15
0,1,1367,372,9659,1,2,0,0,0,-1,4,2,32,-24
1,0,-3255,-3629,-3556,-4,0,0,0,0,41,0,5,-38,-28
1,1,8544,4103,7491,13,0,1,1,0,14,4,-8,33,-8
0,1,2626,761,10965,6,2,0,0,0,-17,2,2,10,7
1,0,-7460,-6274,-20049,-13,-1,-1,-2,0,-7,-1,9,-59,-17
1,1,4347,3421,4795,9,0,-1,-4,0,-1,3,-5,36,-24
1,1,5260,2226,18304,7,2,0,-1,0,24,-1,-8,81,-16
1,0,1664,-5,3280,2,-2,0,1,0,-339,2,-5,24,7
0,1,-2259,-1348,9385,-5,-2,0,-2,0,4,1,4,-29,-18
1,1,8183,8362,10366,14,0,1,-1,0,6,6,-4,60,36
1,1,-187,-1516,-3601,-2,-2,0,1,0,-1,4,-1,-26,4
1,1,3150,-348,7063,6,-1,0,1,0,-4,1,-3,6,-16
0,1,-1576,1174,-2467,-1,2,1,-2,0,-43,3,1,-82,64
1,0,4259,2954,3480,5,-1,0,1,0,1,1,-2,48,10
0,0,-1177,-1124,-4973,-5,-2,0,0,0,32,-1,-3,13,-23
0,0,-5278,-3662,-6303,-5,-1,-1,-3,0,-28,0,1,-47,-5
1,1,-1957,-1408,-13442,-3,2,0,-1,0,14,-2,0,-49,0
1,0,1523,422,-5087,5,0,0,1,0,0,1,2,-12,-10
1,0,1738,-2119,-972,0,0,0,1,0,26,4,-5,17,3
0,0,-2564,-1282,-158,-7,-1,0,-2,0,4,0,1,-8,12
1,0,-2748,-2450,-3847,-6,-1,-1,-2,0,5,-2,5,-15,12
1,1,2264,2320,4843,0,2,0,1,0,-8,-2,-3,41,15
1,1,2808,2059,6044,9,1,-1,0,0,-17,4,-6,-33,-12
0,1,3685,4199,11750,4,0,1,1,0,-3,-4,1,16,17
0,0,-2843,-3287,-5305,-4,0,0,0,0,105,1,6,-68,-7
0,0,-3673,-2347,-5096,-4,-2,-1,-1,0,0,2,5,-53,-12
0,1,409,-1214,4259,-4,-2,0,1,0,-3,-3,-9,20,-24
1,1,10683,6799,14862,16,2,0,3,0,204,1,-4,79,-8
1,1,6980,5997,10378,8,0,1,2,0,113,-2,-9,65,28
1,1,1983,2362,4169,1,2,1,1,0,-6,-2,-2,7,16
1,1,-1824,-1143,-5636,-7,-2,1,1,0,-15,0,2,13,-14
0,0,-3664,-5003,-6204,-9,-2,0,-1,0,-1,-2,2,13,-56
0,0,-894,-251,5341,-1,1,0,0,0,173,0,-4,-30,26
1,1,5857,5215,7255,5,1,0,2,0,-5,-1,-4,56,11
0,1,1626,2102,5892,7,2,0,0,0,5,6,-2,-20,-4
0,1,-2825,-746,-4027,2,0,0,-2,0,-4,0,6,-68,-20
1,0,-10242,-7662,-7013,-14,0,0,-3,0,2,4,7,-83,-42
0,0,-1761,526,4299,1,-2,1,-1,0,26,-3,3,-54,-27
1,1,3438,3949,13102,2,0,0,0,0,-5,-1,1,62,39
1,0,-500,-103,3173,1,1,0,-2,0,-1,-2,1,6,-21
0,0,-2930,52,-10943,-14,-2,0,-1,0,-36,4,1,36,34
1,0,2973,3510,4786,3,1,0,0,0,-11,-3,1,48,21
1,1,-944,1428,-265,2,-2,0,0,0,3,0,6,3,-44
0,1,-1503,-1473,-2548,0,-2,1,-1,0,-2,1,6,-57,4
1,1,3878,3679,8939,7,2,0,0,0,1,0,-4,41,4
0,1,-1410,-351,2331,2,2,0,0,0,161,1,0,-40,-11
1,0,-2927,-1357,-605,-4,-2,0,-3,0,9,1,8,17,4
0,1,6907,7725,9170,9,2,0,-1,0,-15,2,1,39,15
0,0,2214,856,1666,-1,0,0,1,0,112,0,-3,38,-1
1,0,1242,-14,13024,2,0,0,0,0,1,-2,1,57,29
0,0,4106,1867,12127,6,1,0,-1,0,1,-1,0,24,16
0,0,-2703,-2375,3836,-5,-2,0,-2,0,6,-1,2,7,-11
1,0,1917,225,5093,2,0,0,1,0,-5,-2,-4,5,-3
0,1,86,2161,-3682,1,2,0,-2,0,-26,4,-1,10,24
1,0,205,1500,1756,2,-1,0,-1,0,0,3,5,15,6
0,1,1971,1750,-2964,1,0,0,1,0,2,-2,-2,0,-8
0,0,-8676,-6673,-12282,-15,0,0,-1,0,7,0,5,-18,-20
1,1,1729,759,-2578,6,2,0,1,0,-3,3,2,-9,-12
1,1,6440,3914,4334,11,1,0,2,0,108,1,-8,-8,37
1,0,-84,-988,-1060,-6,0,1,-2,0,-2,0,1,31,-4
1,1,9631,6218,18603,16,2,0,1,0,0,3,-7,81,5
1,0,1725,-217,-2059,4,0,0,1,0,1,-1,3,24,-7
1,1,5242,4864,8907,8,1,0,1,0,-11,-7,-3,32,34
1,1,4570,4617,9120,7,0,1,0,0,-3,1,-4,43,64
0,0,-3251,388,-8964,-4,-1,-1,-2,0,0,1,3,-33,19
1,0,-4659,-1885,-6842,-3,-1,0,-1,0,-7,-3,6,-10,-40
0,0,-3311,-1029,4572,-4,-2,-1,-2,0,7,-4,4,16,-4
0,0,-1813,-1359,-4481,-5,0,0,-1,0,4,1,0,-23,-16
1,1,3260,2422,-4067,8,2,0,-1,0,70,-3,-5,13,12
1,1,3131,3633,2862,9,2,1,-1,0,175,-1,4,-42,37
1,1,4021,2494,3073,1,0,1,2,0,-6,0,0,-6,33
0,0,-5105,-3334,2694,-10,-2,0,-3,0,-20,-2,2,-8,-9
0,0,-916,-2515,-6054,-4,-2,1,1,0,-1,1,-6,-9,15
0,0,-1291,-752,-6943,-3,-1,0,0,0,4,1,-5,35,-12
0,0,-3859,-1499,829,-7,-2,-1,-2,0,2,-1,1,-50,41
1,1,3232,3247,10122,8,-2,0,-1,0,6,1,1,35,6
0,0,-214,-1072,462,-8,-2,0,0,0,0,0,-5,9,1
0,0,-6137,-5746,-14185,-11,-2,0,-2,0,4,1,7,-61,6
0,1,5089,4506,8433,1,-2,0,2,0,2,0,-4,33,32
0,1,4380,2146,3761,7,1,0,1,0,-9,-1,-4,7,28
1,1,2502,-572,3077,4,-1,1,1,0,2,8,-6,-23,-12
0,0,469,706,-7076,-1,0,0,0,0,-2,-6,-4,-6,-2
0,1,3610,1407,6740,5,0,-1,1,0,15,0,4,19,-21
0,1,2019,966,-1403,1,0,0,-1,0,0,-6,0,16,-2
1,1,-2914,-3045,-7091,-1,1,0,-2,0,-26,2,6,-58,9
1,0,-1439,2312,-8139,-11,-2,0,0,0,1,-2,2,83,13
1,0,-995,-435,83,0,2,0,-1,0,7,-4,10,19,-24
0,0,-3124,976,337,-5,1,0,-1,0,18,3,5,13,8
1,0,-303,-369,3769,-1,-2,0,-1,0,5,0,0,24,19
0,1,-1249,439,-1922,-3,-1,0,-1,0,-23,-4,1,5,46
1,0,-3765,-1263,-7877,-4,-2,0,-2,0,0,2,3,-42,-1
0,0,-542,-1602,-762,-2,0,0,-1,0,-1,-3,1,54,5
0,0,-9998,-5894,-15686,-9,-1,-1,-4,0,0,-1,5,-55,-41
0,0,84,1425,-5429,-2,0,0,0,0,-2,3,-1,9,12
0,0,-9066,-4836,-6377,-12,-2,0,-5,0,25,-3,6,-70,21
1,0,-819,1118,-1473,1,-1,-1,-1,0,0,0,4,11,-2
1,0,-4016,-3191,-1581,-4,0,0,-1,0,1,7,2,-59,8
1,1,-849,-1977,-8841,2,0,0,-1,0,-2,2,1,-20,-1
0,1,1672,289,2282,-2,0,-1,1,0,9,1,0,5,23
1,0,-5791,-6846,-6418,-10,-2,1,-1,0,-3,1,2,-64,-15
1,0,-3761,-2428,-2172,-7,-1,0,-1,0,-19,1,2,32,-21
1,1,-419,-606,2658,3,0,0,-1,0,-7,0,5,25,-2
1,1,8735,6228,16935,12,2,0,2,0,25,2,-11,28,44
0,0,3901,1509,3777,2,0,1,2,0,5,3,-7,18,15
1,1,1246,-943,6794,-3,-1,0,1,0,-5,-2,-4,32,8
0,0,-7352,-3735,-15673,-11,-1,-1,-1,0,-121,-3,2,-26,-32
0,0,-6361,-6710,-13509,-13,-2,-1,0,0,-52,-1,0,-9,-56
0,1,-1022,-435,-2457,-3,0,0,0,0,-1,1,3,0,-6
1,1,675,1516,3325,3,-2,0,-2,0,-4,0,3,1,28
1,1,3405,1440,2767,3,-1,0,1,0,-69,-1,1,54,7
0,0,-6763,-4546,-7958,-8,-2,0,-2,0,-4,-5,6,-97,-5
0,0,-6395,-3405,-7704,-11,0,0,-2,0,3,-3,6,-26,-24
1,1,1574,1083,2046,3,2,0,0,0,-5,2,-2,14,21
0,0,-8887,-8019,-12409,-11,-2,-1,-3,0,-3,5,5,-39,-42
1,0,934,917,6643,-1,1,0,0,0,3,3,1,57,4
0,1,1153,455,2650,-1,1,0,2,0,-2,-3,-2,51,-2
1,0,-3915,810,-3805,-5,-1,0,-1,0,38,-1,6,24,-16
1,1,-152,-799,-2257,3,2,0,1,0,-7,5,-2,-37,9
0,0,-5917,-6854,-11440,-13,1,-1,0,0,6,-2,3,-28,-8
1,0,5738,4982,7006,8,2,0,1,0,3,0,3,-2,7
1,0,-2125,1211,2252,-3,1,0,-2,0,11,2,6,2,30
0,1,3709,2774,3512,7,2,0,1,0,11,1,-6,14,23
1,1,9199,6786,13162,15,0,0,2,0,49,-1,1,25,33
0,0,-2191,-1717,4317,-4,1,1,-1,0,-4,-1,4,-40,-28
0,0,-8357,-4096,-4310,-10,-2,0,-4,0,10,0,11,-19,-11
1,1,1385,-424,-3935,0,0,0,0,0,-12,-6,-1,8,28
1,1,146,1144,9056,3,1,1,-2,0,9,-2,0,-3,24
1,1,-2976,-1323,-2488,-4,2,1,0,0,-256,-2,8,-3,11
1,1,-3914,-4746,-13581,-8,0,-1,-2,0,-2,-2,3,0,-29
0,1,-221,322,-1090,-1,-2,0,1,0,-6,3,-4,1,-7
0,1,-4077,-1041,4459,-10,-1,0,-2,0,10,-2,4,50,-24
1,1,9414,6374,10279,14,0,0,3,0,5,-3,-4,69,2
1,1,7244,5351,19267,12,2,0,1,0,-4,2,-2,103,-13
0,0,-2254,-2277,3892,-5,0,0,0,0,55,4,1,0,16
0,1,4965,3469,8363,7,2,1,1,0,19,3,-1,33,13
1,1,2410,553,2948,5,2,0,0,0,43,2,-1,58,-20
0,1,4525,4087,7110,8,1,0,1,0,-71,-1,-2,87,21
0,0,-1081,2028,-6252,-5,1,0,-1,0,-1,0,6,-18,46
1,0,-6721,-4599,-12897,-10,-1,0,-2,0,4,-1,4,-31,-8
1,0,3809,2713,8103,8,0,0,1,0,-9,-3,-5,-20,38
0,1,3354,1008,2244,5,0,-1,1,0,7,-2,-1,-6,24
1,1,9868,3659,8407,13,-1,0,3,0,-1,-2,-13,39,8
0,1,-2705,-2228,-6015,-2,2,0,-2,0,14,3,2,-60,20
0,1,528,361,7557,0,2,0,1,0,6,1,3,16,28
1,0,-3145,-3853,-4097,-10,-2,0,-3,0,0,-1,0,5,-31
0,1,-56,-1090,-3923,0,1,0,-3,0,-26,2,2,9,-29
1,0,-6144,-3686,-9196,-12,-2,-1,-3,0,-2,-6,4,-58,-3
0,0,-3855,-3047,-8761,-2,-2,-1,-1,0,-4,-6,6,-39,-26
0,0,-1033,1423,6642,-6,1,0,0,0,2,3,1,64,-10
1,0,1001,2338,-3385,0,-1,0,0,0,4,1,2,-9,50
1,1,3940,1065,2696,5,0,0,2,0,-99,0,2,26,-2
1,1,1385,793,-6374,-3,2,0,1,0,138,1,-2,77,19
1,0,3447,1463,2091,6,0,0,1,0,-3,1,4,20,-32
0,1,1807,1027,7167,5,-2,0,0,0,2,1,0,-14,8
0,0,-2674,-3887,-3089,-2,2,0,-1,0,-10,2,4,-63,-12
1,1,4942,2346,7683,6,-1,0,3,0,-13,-1,-9,18,20
1,1,-952,752,-2078,1,2,0,-1,0,4,2,-1,-26,-38
0,0,-2364,-95,-11351,-3,2,0,-2,0,-2,0,-1,-24,32
1,1,4790,5101,6133,0,-2,0,1,0,-4,2,-4,70,4
0,0,55,1301,-4732,-4,-2,0,1,0,3,-1,-4,22,-1
0,0,-4811,-2146,-8072,-11,-2,0,-1,0,2,2,6,-15,27
1,0,2863,3376,12727,4,-1,0,0,0,10,5,0,28,15
1,0,-3971,-2250,-6866,0,0,0,-2,0,-5,0,-2,-19,-35
1,1,3685,2972,694,2,0,0,0,0,8,5,-5,49,18
1,1,5148,4303,3696,6,-2,0,1,0,5,-1,-3,12,1
1,1,4310,2409,1154,7,-1,0,1,0,113,-3,-3,6,18
1,1,4953,3833,6571,8,1,0,1,0,3,0,-2,6,9
1,0,7456,6792,13399,17,2,0,1,0,7,1,-3,63,5
1,1,3314,2173,6391,2,0,0,1,0,-11,-5,1,15,8
0,0,-516,921,-6815,-5,0,0,0,0,-17,-6,-2,22,45
1,0,108,-561,-3986,-3,1,0,0,0,-6,-7,3,9,27
0,1,5473,2604,2818,9,-2,1,2,0,5,-1,-6,28,-32
1,0,-8977,-5118,-5994,-10,-2,0,-4,0,2,1,3,-30,-60
1,1,1873,2401,1343,2,0,0,0,0,0,-7,-3,30,32
1,1,1046,704,-2319,0,2,0,-1,0,7,1,3,-27,44
0,0,-6589,-5793,-10271,-10,1,0,-1,0,-10,-7,4,-69,8
0,0,-4769,-3396,-9863,-8,0,0,-2,0,-6,-1,8,-15,-11
1,1,6009,3857,5710,12,1,0,2,0,14,7,-6,-4,13
0,1,1752,-233,13943,2,2,1,2,0,-15,-4,-1,18,-55
1,0,-5995,-4702,-5020,-11,-2,0,-1,0,-3,1,5,-15,-7
0,0,-2066,-902,5411,-2,0,0,-1,0,-6,-5,4,-40,-14
1,1,5190,4974,10741,8,1,0,1,0,6,7,-5,64,39
1,1,644,-196,123,4,2,0,0,0,4,0,-2,28,3
1,1,8456,4076,10050,11,1,0,1,0,-153,-2,-8,-26,50
0,0,-369,-294,4567,-2,-2,1,-1,0,-3,-2,4,-40,-27
0,1,-2289,-1010,-425,2,1,0,-2,0,2,2,7,-33,-16
1,1,2447,1766,4683,3,-2,0,1,0,1,-1,-7,11,28
1,1,-2064,-2120,-1169,0,2,1,-1,0,154,4,1,-51,-44
1,1,4282,2492,11484,7,0,1,0,0,-106,1,0,21,12
1,0,14,-651,-1667,-3,-1,0,1,0,-225,0,-3,65,-52
0,0,3629,1926,7219,9,0,0,0,0,230,0,4,-17,-16
1,1,1450,2220,9992,5,-2,0,-2,0,-157,1,0,15,-34
1,0,-1141,-3498,-11954,-5,0,-1,1,0,-304,-1,1,37,-43
0,0,-6668,-3662,-8013,-9,-2,0,-2,0,-156,1,11,-12,-61
0,0,-6997,-3610,-5120,-12,-1,0,-2,0,191,-2,7,-41,6
0,0,-1970,-1063,2550,-7,0,0,0,0,93,-2,1,28,18
0,0,-3844,-3012,-3203,-5,-2,0,-1,0,88,3,6,-35,-25
0,0,-6463,-5561,-10760,-16,-1,-1,-1,0,359,-1,-1,-26,-24
0,0,-1010,1454,3751,-3,-2,0,0,0,-101,1,4,3,15
0,0,1311,976,8238,-1,-2,0,1,0,179,1,-8,-3,5
1,0,-2416,-59,-4382,-4,-1,0,0,0,-251,3,3,-12,-19
1,1,1652,3120,-718,0,1,0,2,0,184,0,-4,-16,-14
0,0,-7482,-6324,-17092,-10,1,0,-3,0,120,1,6,-43,3
1,1,1610,2185,5905,3,2,0,0,0,157,-1,-4,44,14
1,1,617,-867,-1598,1,-2,0,1,0,5,3,-3,1,-19
0,1,985,2951,3484,7,1,0,-2,0,-123,1,8,16,22
0,1,1699,1967,578,5,0,0,1,0,203,2,4,-28,15
1,0,-3107,-1903,-12930,-3,-2,0,-1,0,-5,-4,6,-26,14
0,1,1099,-1632,-372,-3,0,0,0,0,10,2,-1,-2,7
0,1,-208,-3533,6509,-11,-2,0,1,0,-9,-2,-1,64,2
0,1,4396,1860,12401,6,0,0,1,0,106,3,-3,-18,-9
1,0,-2596,-3430,-1800,-9,-1,0,0,0,5,-2,1,24,37
0,0,-917,-2003,-3072,-2,-1,0,0,0,3,0,2,-39,0
1,1,3301,3714,864,6,2,1,0,0,6,-3,4,8,24
0,1,838,3001,5587,2,1,1,-2,0,7,4,4,13,40
1,1,7007,3934,16561,9,2,1,1,0,-2,-1,-9,56,12
0,1,2665,2212,7851,8,2,0,0,0,-25,-4,6,-6,15
1,1,3140,3769,2590,3,2,1,0,0,-21,-4,5,43,16
0,1,3343,647,4844,3,2,0,3,0,3,3,-13,-15,9
1,0,-2191,-2427,641,-4,1,-1,0,0,0,2,1,-9,25
0,0,-3399,-493,-3156,-7,-2,0,-3,0,5,-2,5,-28,20
1,1,-472,1177,-6008,0,0,0,0,0,-14,1,2,-33,-28
0,0,-5983,-5164,-3836,-9,-2,-1,0,0,-24,-3,4,-16,-32
0,0,-11881,-7812,-9633,-21,-1,0,-2,0,-20,-4,8,-82,-29
1,1,4391,3703,10950,4,-1,0,0,0,8,0,-3,33,25
0,0,-3626,-778,-2773,-4,-2,0,-1,0,13,0,3,-11,-25
1,1,7468,6181,12997,15,2,0,1,0,-4,3,-1,82,8
1,0,-4566,-1829,-3451,-6,-2,0,-3,0,-12,-1,5,-41,12
1,1,4097,1439,-4681,3,-1,1,0,0,-84,-1,-1,36,-13
0,1,-4281,-2248,-117,-5,0,0,-2,0,-5,-6,10,-23,-8
1,1,9879,6572,5070,7,1,0,4,0,-100,6,-18,89,22
1,0,2453,1212,3234,-1,-2,0,1,0,-306,-1,-4,-25,35
1,1,3564,1956,8051,5,2,0,0,0,-70,-3,5,31,30
0,1,3870,3261,-4048,3,-2,0,1,0,-3,1,-8,7,35
0,0,-3069,-449,-10420,-7,-1,0,-1,0,-9,-6,8,-19,22
0,0,-4333,-5270,-2794,-12,-2,0,0,0,-1,0,3,-20,0
1,0,61,-215,-7110,-4,-2,0,1,0,6,0,-1,4,-8
1,0,1590,1191,476,0,-2,0,0,0,-14,2,2,53,-12
1,0,2443,1243,4854,3,-2,0,1,0,-34,-9,-5,36,-32
0,0,-929,-838,-5960,-1,1,0,-1,0,-4,1,3,-39,8
1,1,3917,873,-2734,9,0,0,1,0,-17,4,-1,9,-18
0,0,-5186,-2555,-4761,-7,-2,0,-1,0,-28,-5,7,-64,20
0,0,-4719,-1864,-17933,-11,-2,1,0,0,29,1,4,-53,24
0,1,5810,4732,3843,5,1,0,2,0,143,-1,-6,49,18
1,0,-9615,-4989,-729,-14,-2,0,-3,0,4,1,7,-65,-41
1,1,6009,3116,7792,2,1,1,1,0,-60,5,-10,31,58
0,1,-901,211,-1609,-3,0,0,0,0,14,5,-3,17,-5
1,1,-2223,-580,2721,-2,1,-1,0,0,0,-2,1,8,-10
0,0,-4351,-2209,-183,-6,-2,0,0,0,9,0,8,-6,-37
0,0,1224,-1083,4757,4,-2,0,0,0,-57,3,-8,-25,3
1,0,-11577,-5979,-18577,-17,-2,-1,-4,0,120,0,6,-59,-4
0,1,-2597,-2029,-3757,1,-2,0,-1,0,-3,2,6,-73,-12
1,1,5534,2916,12157,7,2,0,1,0,-10,-2,-6,23,36
0,0,-3723,-374,-4081,-4,0,0,0,0,38,-4,0,-25,5
0,0,3230,2501,4121,1,-2,1,1,0,2,1,-11,8,16
0,0,-5517,-3302,-6135,-4,0,0,-2,0,-10,1,1,-139,10
0,0,-3316,-1734,-4726,2,0,1,-2,0,23,3,4,-54,-11
1,0,-6445,-5885,-9898,-12,-2,0,-1,0,-248,-3,7,-35,-3
0,0,-2381,-1342,-4725,0,1,1,-2,0,107,4,0,-52,-1
0,1,5539,3809,10032,4,1,0,3,0,-1,-1,-8,83,-3
0,0,-4522,-2350,-3526,-6,-2,-1,-2,0,2,1,4,7,-40
0,0,-8616,-4613,-15432,-15,-1,0,-3,0,22,-2,4,-52,-2
0,0,-8505,-3535,-10918,-9,0,0,-3,0,-119,0,10,-103,9
1,1,1571,2276,3482,4,0,1,-1,0,-3,1,0,24,-4
1,1,-1220,344,-467,-4,0,0,-2,0,4,-2,-2,34,-31
0,1,3289,1105,-58,3,0,0,0,0,-1,0,-3,-24,-15
0,0,-5057,-2008,-10493,-8,-2,0,0,0,-74,0,4,-27,1
1,0,-2060,-1129,1601,-8,-1,0,0,0,-12,-2,1,-12,7
1,1,2334,606,4444,4,1,0,-1,0,6,0,0,49,4
0,1,6971,5307,8330,7,-1,0,2,0,9,-3,-10,120,20
0,1,4298,3632,1561,2,0,0,1,0,0,1,2,19,51
0,0,-6230,-2238,-9049,-4,-2,0,-2,0,-11,3,8,-121,-8
0,0,-6280,-1122,-8814,-4,-2,0,-3,0,-12,-2,8,-73,24
1,0,6729,3732,13170,7,-1,0,4,0,-2,-4,-9,14,-25
0,0,-4319,-3115,-10248,-14,-1,0,0,0,10,2,1,-3,1
0,0,-2400,-2823,2871,-3,0,0,0,0,-1,0,0,-47,13
1,0,-597,-20,1661,2,-2,0,0,0,5,3,2,-15,-14
0,1,3765,320,6927,8,-2,1,1,0,9,0,-1,-41,4
1,0,-3548,-5609,-10660,2,0,-1,-2,0,-4,0,6,-51,-74
1,1,5010,4169,10032,12,2,0,1,0,3,5,-6,13,13
0,1,6406,3997,6960,14,1,0,0,0,15,1,-2,70,10
1,1,5343,1226,12164,11,0,0,-1,0,25,0,0,28,-7
1,1,1961,-372,401,0,-1,0,1,0,0,0,5,48,2
0,1,1652,2224,2261,0,1,0,0,0,-33,0,-9,29,10
1,1,11234,8509,12306,14,0,0,3,0,7,2,-17,36,48
0,0,-2566,-2695,-4855,-9,2,0,0,0,-13,-2,8,-10,-11
0,0,-7813,-5472,-13462,-9,-1,0,-1,0,-2,-3,5,-76,-31
0,1,2335,1907,-661,5,2,1,1,0,-8,-1,-2,18,12
0,1,2371,1306,-1130,-1,-1,0,2,0,-6,-1,-7,1,34
0,1,-124,-362,-306,-4,0,0,1,0,-82,0,3,0,-19
1,0,-4892,-2861,-8199,-9,-2,-1,-3,0,-2,0,8,-36,8
0,1,222,916,-8535,-3,2,0,0,0,-59,0,4,37,-20
1,1,3198,820,9910,9,0,1,0,0,-1,-4,4,51,-43
1,1,2942,2166,-1687,3,-2,-1,1,0,112,-1,1,43,-16
0,1,-980,-2655,-3016,-5,0,0,1,0,0,2,-2,47,0
0,1,2443,609,-375,3,-2,1,-1,0,-5,-3,4,2,14
1,0,-1785,1954,670,-2,0,0,-1,0,0,0,5,43,-8
0,0,-5497,-5209,-3181,-6,-2,-1,-1,0,-35,-2,7,-10,-108
1,0,-4693,-3550,-4958,-5,-2,0,-2,0,10,-4,1,-56,13
1,0,-2418,-1418,-2128,-3,-2,0,-1,0,-7,-1,4,-62,0
1,0,1858,1004,303,1,1,-1,0,0,-10,-2,-3,34,4
0,0,-653,-720,3913,-3,0,1,0,0,-7,-2,-1,7,6
0,1,-3631,-2184,-1842,-3,-2,0,-1,0,-5,3,3,-63,8
1,0,668,846,-165,3,2,0,0,0,50,8,-2,-14,25
1,1,5038,2973,1658,9,2,0,1,0,193,3,-4,-21,56
1,0,2601,6315,4730,2,-1,1,0,0,7,1,0,17,37
1,0,-13678,-9367,-11324,-18,-2,0,-5,0,0,-2,8,-113,-32
1,0,833,1392,-1348,3,-2,1,-3,0,-10,2,0,19,-12
0,0,-6130,-3458,-7710,-10,0,0,-1,0,-8,-2,6,-16,-16
0,1,3212,2608,1384,3,0,0,0,0,1,-4,2,35,11
0,1,-4653,-2707,-8787,-5,0,-1,-2,0,0,1,6,-56,-15
1,1,815,1469,-5461,2,2,0,0,0,7,0,-2,30,-5
1,0,-3884,-3025,140,-6,0,0,-1,0,6,0,2,1,-6
1,1,6355,3848,14752,6,2,1,1,0,-1,0,-11,37,59
0,0,-2950,-415,-5219,0,0,0,-2,0,73,1,4,-12,-6
1,1,1454,1527,11753,2,1,0,0,0,52,-2,3,45,10
0,0,-2820,-2346,1180,-5,-1,0,1,0,-3,-1,0,44,-48
0,0,371,1705,-4195,1,-1,1,-1,0,-17,-3,2,-20,12
