blueTeamFirstBlood,blueWin,DamageDifference,KillDifference,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
0,0,-10619,-11,-1,0,-1,0,14,-3,7,-38,-3
1,0,-798,4,1,0,2,0,6,0,-2,30,-36
1,1,4606,2,1,1,3,0,-21,-4,-11,42,8
0,1,185,1,2,0,0,0,-5,2,-5,30,0
1,1,5154,5,2,0,1,0,8,1,-4,89,-12
0,0,-3755,-14,0,1,0,0,0,-4,5,-16,-7
1,0,-3129,3,-2,0,0,0,-12,-4,-4,1,26
0,1,-3974,1,1,0,-2,0,-6,-3,0,27,-14
1,1,9593,3,2,0,0,0,-22,4,2,-22,28
0,1,6469,-2,-2,1,0,0,-7,-4,1,-6,-12
0,1,3467,5,1,0,0,0,3,1,3,3,15
1,1,9278,11,2,0,2,0,-6,-6,-6,-3,20
0,1,-15806,-14,-2,0,-2,0,4,-2,7,-16,-12
1,0,-7196,-9,-2,0,-1,0,0,-2,-3,22,-40
1,1,13947,14,2,1,2,0,1,1,-15,69,23
1,1,-5271,1,-1,0,-1,0,-2,1,4,-48,2
0,1,4687,6,0,0,-2,0,-6,-2,-2,42,16
0,1,402,5,0,0,1,0,-13,-4,1,-7,-9
0,0,-14636,-10,-1,0,-3,0,0,0,10,-53,-25
1,1,9061,5,0,1,1,0,-10,-2,0,-24,10
1,1,-4768,0,-2,0,-1,0,0,3,3,82,17
1,1,5059,6,2,0,1,0,-29,-1,-2,31,31
1,0,-1349,-2,0,0,-2,0,133,2,-1,7,25
1,0,6965,1,1,-1,2,0,-20,3,-7,-7,20
0,0,-13109,0,2,0,-1,0,-1,0,6,-69,4
0,0,-2954,-3,-1,0,0,0,23,-1,-1,-15,-5
1,1,-10134,4,-2,0,-1,0,-16,3,0,-5,5
0,1,1200,4,-2,0,1,0,-53,-4,-1,22,11
0,0,-4041,-5,-2,0,-1,0,2,-3,2,-4,0
0,0,-539,-1,1,0,-1,0,-7,-4,2,-16,-8
1,1,15688,14,1,0,-2,0,9,-2,3,-5,-16
1,1,4349,5,1,0,1,0,20,2,-2,-3,-12
1,1,1251,8,2,1,0,0,-229,6,-2,52,28
1,1,3663,4,0,0,3,0,-30,-2,-13,-17,17
1,0,4852,3,-1,1,0,0,-17,1,-4,31,-4
0,0,-8735,-9,-2,0,-3,0,-7,-4,7,-68,8
1,1,-845,0,1,0,0,0,12,-1,6,-17,-32
1,1,11917,8,0,0,3,0,5,-5,-3,47,20
1,1,-71,5,1,0,-2,0,-6,1,6,25,-25
0,1,12973,10,-1,0,1,0,12,5,-2,38,-8
1,0,1372,4,2,0,-1,0,-13,2,-1,-18,9
0,1,10945,16,2,0,1,0,-6,-2,-13,76,24
0,1,9588,5,-2,0,-1,0,109,-2,-4,21,-56
1,1,-949,7,1,0,0,0,-320,1,-8,41,18
1,1,9747,15,-1,0,-1,0,-131,4,-2,-5,37
1,1,8040,7,-1,0,1,0,4,0,5,41,14
0,0,-12668,-16,1,0,-2,0,-4,2,2,-27,-30
1,1,2087,4,1,0,0,0,-16,0,0,15,12
1,1,16201,7,-1,0,0,0,5,1,-6,-9,25
0,0,-5556,-14,-2,0,-1,0,-21,-4,8,-48,-8
1,0,-1709,6,0,0,-1,0,-5,1,0,3,-20
0,0,3370,-6,0,0,-1,0,-12,-9,-2,5,-8
0,0,-3527,-2,-2,0,-3,0,16,-2,-4,21,12
0,1,9296,11,2,0,1,0,-6,1,1,64,-26
0,1,3395,3,2,0,2,0,1,-2,-8,24,36
1,0,-5165,-6,-1,1,-1,0,24,1,3,-28,-6
1,1,887,3,2,-1,0,0,-3,-3,-1,26,-8
1,1,7730,11,-1,1,2,0,6,2,-7,79,29
1,1,6520,5,0,0,0,0,-72,2,-2,20,28
0,0,-8182,-9,0,-1,-3,0,-6,-2,3,-44,-24
0,0,5364,-1,-2,0,0,0,-27,0,5,-10,-4
1,0,8155,3,2,-1,0,0,-1,-4,-9,74,22
1,1,-5530,1,0,0,-1,0,-5,-6,4,-18,2
0,1,14809,7,1,1,0,0,13,7,1,27,19
0,0,5570,0,-1,0,-2,0,4,-3,3,-30,-8
1,0,8715,4,1,0,3,0,-136,0,3,-6,-4
1,1,5940,13,2,0,2,0,-9,-1,-10,-8,50
0,1,-10507,-12,0,1,0,0,15,-4,3,-30,12
1,1,11671,11,2,0,-1,0,-69,1,-3,34,-13
1,1,-1617,-3,1,0,-2,0,-5,-1,6,-26,-13
1,1,-2022,-1,0,0,3,1,-9,1,-6,-8,76
0,0,-7215,-7,-1,0,-2,0,-5,-2,2,-14,20
0,0,3303,-10,0,0,-1,0,-8,5,7,-110,-8
1,1,2121,4,0,0,-1,0,14,-4,-8,50,15
0,1,8282,9,0,0,1,0,3,3,1,-18,-30
0,0,421,0,0,0,0,0,0,0,-5,-9,-4
0,1,7715,-5,1,0,0,0,-5,0,3,14,1
1,1,14755,15,0,0,2,0,8,4,-6,50,4
1,0,3963,11,-1,0,0,0,0,5,1,24,12
1,0,5789,2,2,0,-1,0,16,6,6,-34,8
0,0,-11151,-7,-1,0,-2,0,-3,2,3,-69,-24
1,1,12426,11,2,0,0,0,19,-6,-4,74,-33
1,1,16543,8,1,0,0,0,-16,-1,6,40,8
1,0,6072,1,-1,0,3,0,-112,1,-4,57,-19
0,0,-4884,-4,-1,0,-2,0,-10,-1,5,-14,4
0,0,-6120,-2,-2,1,0,0,176,-2,4,18,-14
1,1,12721,14,1,0,2,0,3,3,-9,26,88
0,0,-10202,-8,-2,0,-2,0,3,2,6,-49,-27
1,0,-2333,2,2,0,0,0,8,2,-2,42,20
0,0,-9512,-11,-1,0,-2,0,0,-3,5,-6,0
0,0,-10221,-10,-1,0,-3,0,2,1,7,-66,-34
0,0,-15448,-22,-1,0,-4,0,-1,0,7,-92,-53
1,0,-5381,4,-1,0,0,0,23,0,3,-8,13
1,0,-1211,1,-2,0,1,0,152,6,1,-24,-9
1,1,7950,14,0,0,4,0,-10,3,-9,59,16
0,0,-6856,-2,0,0,-2,0,-11,-1,3,-41,3
1,0,1541,5,-1,0,0,0,2,0,3,18,37
0,1,8017,13,1,0,0,0,4,2,0,37,9
0,0,-317,-5,-2,0,-2,0,-1,6,6,-36,24
1,0,1841,0,0,0,-1,0,-4,0,1,27,-48
0,0,-6578,-4,-1,0,-1,0,216,0,2,-4,13
0,0,3289,1,1,0,-3,0,8,-4,4,-55,-12
1,1,1112,3,2,0,0,0,113,4,0,-25,11
0,1,5976,-1,2,0,0,0,3,2,1,39,-15
0,0,1468,0,-2,0,1,0,7,-1,-4,33,16
1,1,389,1,1,1,-1,0,3,-2,-2,31,8
1,1,14973,14,1,1,0,0,-28,2,3,72,-20
1,0,-14781,-14,-1,-1,-4,0,11,0,3,-37,-8
1,0,-9654,-4,-1,0,-1,0,51,-1,7,-97,20
0,1,524,-3,0,0,1,0,40,1,1,50,-4
1,1,5318,10,1,0,0,0,-4,-1,1,-52,31
0,0,-6350,-2,0,0,0,0,13,2,1,-22,20
0,0,6311,0,0,-1,0,0,8,-3,0,2,23
1,1,-910,10,1,0,0,0,-1,2,-5,3,4
1,1,885,6,2,0,1,0,-3,2,-1,18,0
1,1,15726,9,2,1,2,0,257,-1,-13,84,40
1,1,-526,11,0,0,0,0,-107,-3,-4,53,27
1,1,-357,3,2,1,-1,0,-132,1,-7,-5,-1
1,0,7317,2,-2,0,-1,0,11,1,1,15,20
0,1,7814,0,0,1,-1,0,7,0,0,56,0
0,1,4468,10,0,0,1,0,190,3,-12,64,-23
1,1,-5065,3,2,0,0,0,-11,-1,1,15,-16
1,1,4514,5,-2,0,-1,0,11,4,4,8,22
1,1,-1549,-1,0,0,-1,0,1,0,-2,-28,-1
1,1,-4987,0,1,-1,0,0,-171,-5,0,38,7
1,0,2558,-8,1,0,0,0,7,1,-3,-25,-3
0,1,8525,6,-2,0,2,0,47,1,0,44,-13
0,0,119,-4,-2,0,1,0,4,-1,5,-66,-7
1,1,17955,17,2,0,4,0,-3,4,-10,81,34
0,0,-11904,-9,-2,0,-1,0,-2,1,2,-32,-20
1,1,-271,9,0,0,0,0,1,4,-4,-9,-5
1,1,-695,0,2,0,0,0,-4,0,0,57,35
1,1,6961,3,2,0,-1,0,-11,1,3,38,30
1,0,-5542,-7,0,0,-1,0,-3,0,0,-65,12
1,1,5723,3,-2,1,1,0,-1,0,-2,-22,4
1,1,6056,8,1,1,1,0,1,1,-5,-8,19
0,0,-2217,-4,-2,0,-2,0,12,4,5,-1,-29
0,1,-9889,-2,0,-1,-1,0,4,1,7,16,4
0,0,-6250,-6,-2,0,-1,0,-8,-5,5,36,-1
0,1,6772,4,-2,0,0,0,6,1,-3,37,8
0,1,9006,11,1,1,1,0,1,2,-6,61,50
0,0,1857,6,2,0,0,0,14,-2,1,-2,13
1,0,2868,-4,2,-1,0,0,-1,0,5,10,-36
0,1,13288,5,-1,0,0,0,71,7,3,9,21
1,1,-262,5,-2,1,0,0,-2,-2,-1,4,-16
0,0,694,-11,-2,0,-2,0,-5,-1,5,-5,4
0,0,1597,1,-1,1,-1,0,8,5,1,-14,-6
1,1,-115,6,0,0,2,0,6,2,-11,57,-12
1,0,-12102,-11,-2,0,-1,0,-3,-2,-1,-35,-19
1,0,-8342,1,-1,1,-2,0,24,4,0,-60,-41
0,0,-742,-8,-1,0,1,0,-73,-1,1,21,9
0,0,-137,-3,0,0,0,0,-2,5,5,-15,-16
1,0,-7726,-2,-1,0,-1,0,-6,-4,4,-66,-27
1,0,1160,1,-2,0,0,0,36,3,1,-2,-31
0,1,-5033,0,2,0,0,0,-20,5,-6,10,11
0,0,-9471,-7,-2,0,-2,0,0,0,7,-21,-40
0,0,-13179,-14,-2,0,-4,0,-8,-3,6,-41,-4
0,0,-14901,-3,1,0,-3,0,32,2,2,-117,5
0,1,14815,12,1,0,2,0,43,2,-9,75,33
1,1,-4093,5,1,0,0,0,-17,-1,-2,19,29
0,0,-5440,-5,0,0,-2,0,-36,-3,5,-17,8
1,1,7042,0,0,0,0,0,-33,1,0,20,-16
1,1,5655,-3,1,1,1,0,53,4,5,71,-35
0,1,1077,0,2,0,0,0,-46,-1,3,-21,-22
0,0,-6809,4,0,0,-1,0,28,0,3,-22,-13
0,0,-1225,-13,-2,-1,0,0,20,-3,1,26,-5
1,1,13882,11,-1,0,0,0,28,-6,2,-22,12
0,1,1346,-1,2,-1,1,0,-25,1,-1,20,-7
1,1,13524,11,1,1,1,0,26,1,-3,35,28
0,1,4416,8,0,1,-1,0,33,-2,-2,66,0
0,0,2278,-3,-1,0,-2,0,-33,1,6,-32,-40
0,1,9093,9,0,0,0,0,-33,6,-13,3,13
1,1,18445,15,1,0,1,0,-161,-6,0,105,1
0,1,-970,-5,-2,0,-2,0,-10,1,4,10,-36
0,0,-6271,-3,2,0,0,0,-39,0,0,-22,-19
0,0,-764,3,0,0,-1,0,7,3,3,4,-9
1,1,4843,7,2,1,1,0,12,6,-6,15,20
1,1,1945,1,-2,0,0,0,-32,0,-2,27,-17
0,0,-1431,-4,-2,1,0,0,0,-4,1,-12,-38
0,0,-121,3,0,0,0,0,23,-1,3,-13,8
0,1,6520,-1,0,0,1,0,53,4,-6,31,28
0,0,-16808,-15,-1,0,-2,0,2,0,7,-99,16
1,1,11696,17,0,1,0,0,7,4,-6,71,-29
0,0,-34,1,-1,1,-2,0,-5,0,5,-35,-16
1,1,9983,2,-1,1,1,0,2,0,-4,15,3
0,0,-1643,7,-2,0,1,0,-2,-3,-6,-13,8
0,1,-283,3,0,0,0,0,8,5,5,4,-32
1,1,4577,11,-1,0,-1,0,32,5,-3,38,2
0,1,973,11,-2,0,0,0,-10,0,0,-54,-3
1,0,-4477,1,2,0,1,0,0,0,1,-28,-11
0,0,-4039,-11,-2,0,0,0,-74,-2,-5,25,-4
1,1,4649,8,0,1,0,0,3,-2,1,-40,12
0,0,-8052,-6,-2,0,0,0,-5,0,2,-33,-37
0,1,-622,-5,2,0,0,0,-135,1,-2,-31,-13
1,1,1993,0,0,0,-1,0,-1,-1,3,-1,23
0,0,-2830,-3,-1,0,0,0,10,0,4,34,-41
1,1,488,-2,0,0,0,0,7,0,3,34,12
1,1,16860,13,1,0,-1,0,-14,2,-1,92,21
1,0,-2193,-6,-2,0,0,0,7,0,-2,31,-13
0,0,-6876,-14,0,0,0,0,5,4,6,-32,-36
1,0,3412,4,1,0,0,0,-121,2,5,22,0
1,1,2607,7,-2,0,-1,0,-113,0,4,-13,-36
1,0,-3930,-1,-1,0,0,0,-3,-2,4,-5,-2
0,1,1848,9,1,1,-2,0,6,1,0,2,-8
0,1,12506,14,0,0,8,2,8,3,-15,54,11
0,0,-21334,-17,-1,-1,-4,0,1,-2,9,-126,-13
0,0,-373,0,1,0,0,0,-128,0,7,18,0
1,1,478,0,-2,0,0,0,3,-3,2,-38,-29
1,0,-1298,-1,-2,1,-2,0,2,2,-1,19,-26
0,0,591,2,0,0,-2,0,31,7,-1,-6,12
1,0,629,4,-1,0,-1,0,-134,4,-1,-30,18
0,0,-7186,-3,-2,0,0,0,7,1,2,3,-10
1,1,2432,5,1,0,1,0,-14,1,-5,-52,-12
0,0,-9769,-9,-2,0,-1,0,3,2,3,0,-44
0,0,-7460,-5,0,0,-1,0,22,-3,3,7,-43
1,1,22952,20,2,0,3,0,-5,3,-7,115,0
1,1,12786,11,-1,0,2,0,-73,1,-8,116,13
1,1,4047,11,1,0,0,0,-74,-2,0,52,60
0,0,-9201,-10,-1,0,-3,0,-92,-3,4,-19,0
0,0,-11676,-8,0,0,-1,0,10,-3,6,-76,-44
1,1,23497,16,1,0,2,2,2,1,-1,210,51
1,0,-4755,-4,1,-1,-3,0,-7,-2,9,-104,-23
1,0,-6099,-8,0,-1,0,0,4,0,-2,24,4
0,1,-4505,-3,2,0,-1,0,-9,-5,9,-60,-31
1,1,4718,6,-1,0,2,0,-117,-3,-2,26,-26
0,1,11690,8,2,0,2,0,-5,2,-8,8,24
1,0,-4465,-2,-1,0,-1,0,-9,0,4,4,-5
0,1,14583,7,-2,-1,-1,0,-8,-5,-3,-1,-5
0,0,-13040,-12,-2,0,-3,0,-44,1,10,-80,6
0,1,-1138,-1,-2,0,-1,0,1,-4,6,-52,-1
0,0,-10524,-3,-2,0,-1,0,8,5,-1,23,8
1,0,-9923,-10,-2,0,-2,0,13,0,5,-78,-28
0,0,-3062,3,1,0,-1,0,134,2,-2,-5,-17
1,1,800,2,1,0,0,0,11,-2,1,29,28
0,0,-8684,-9,0,-1,0,0,-3,-3,4,21,-44
0,1,10138,0,2,-1,-1,0,2,-3,6,18,8
1,0,4379,-1,-1,0,0,0,-8,2,2,-25,24
0,0,-8578,-5,-2,0,-1,0,-12,-2,5,-69,-18
1,1,2936,6,0,0,-2,0,-9,-1,-1,-5,4
1,0,5623,2,-1,0,1,0,-2,-2,3,-34,-33
1,1,16794,14,0,0,0,0,6,5,-1,56,31
0,0,-479,-9,-2,0,-1,0,13,0,4,-74,9
1,0,-1654,7,1,0,1,0,-3,-2,1,-4,30
1,1,9323,4,0,0,-2,0,2,-1,-2,9,-12
0,0,3732,-6,-1,0,0,0,-21,-2,-1,9,-32
1,0,-4659,3,0,0,-1,0,11,4,5,-10,-43
0,0,-1865,-3,0,0,-1,0,-64,-1,-1,-31,15
0,0,-3943,-7,-2,0,0,0,10,1,3,8,6
0,1,-8288,-5,0,0,3,0,9,-2,-18,61,11
1,0,-14287,-9,0,0,-1,0,48,-2,3,-41,-5
1,1,6248,8,2,0,1,0,1,3,-3,38,3
1,0,3420,2,0,0,0,0,5,-3,1,14,-36
0,0,-3894,-8,-1,0,-1,0,-239,-2,5,-33,4
1,0,51,-1,0,0,0,0,0,-1,1,7,-25
1,1,4491,11,-2,0,2,0,11,0,-12,21,-19
1,1,-7514,3,-2,1,-3,0,-10,1,8,-61,-20
0,0,4182,-3,-2,0,0,0,-18,-5,0,-46,-28
0,0,-7723,-7,-1,0,-1,0,2,-4,-7,12,-36
0,0,5489,0,2,0,1,0,-10,-3,4,19,8
1,1,2415,2,0,0,0,0,0,-3,-1,-15,20
0,0,-533,5,-2,1,0,0,16,3,3,-96,-25
1,0,313,-1,0,0,-1,0,-14,-2,0,-11,14
0,0,-63,-7,2,-1,-1,0,-1,0,1,27,-3
0,0,-10729,-12,-1,0,0,0,6,-3,5,-18,16
1,0,-11216,-17,-1,-1,-1,0,156,-3,1,-102,0
1,1,13814,9,1,0,0,0,1,-3,-5,10,64
1,0,-4615,-8,-2,0,0,0,-21,1,5,14,-30
0,0,-8344,-7,0,0,-2,0,-3,0,8,-150,21
1,0,-5651,-7,-2,0,-1,0,-19,0,4,6,-13
1,1,1081,5,-1,-1,0,0,8,4,-2,33,-24
1,1,4397,8,1,0,1,0,26,2,-1,3,20
1,1,-2884,-1,1,0,0,0,-6,-1,6,16,-12
0,0,-6699,-9,-2,0,0,0,3,-3,2,-21,2
0,0,-15158,-9,-1,0,-1,0,-49,-3,4,-23,-20
1,0,-5361,-4,-1,0,0,0,-14,-4,2,-42,12
1,0,637,0,-2,0,-3,0,-6,3,5,35,-17
1,0,11232,6,0,0,0,0,-2,-1,-1,-34,8
1,0,-7247,-8,0,0,-2,0,11,1,6,-42,-17
0,0,-6925,-4,-2,0,-1,0,-1,-5,3,-34,-21
0,0,-3204,-3,-2,-1,-1,0,0,0,3,-32,-52
1,0,6840,0,-2,0,0,0,7,0,0,36,36
0,1,16017,4,-2,0,2,0,-6,-2,-9,76,12
1,1,19766,14,0,0,3,0,-232,6,-6,85,-13
1,1,4971,8,-1,0,-1,0,15,2,-1,24,-28
0,0,-4909,-12,-1,0,-2,0,58,-4,7,1,0
0,0,-6543,-8,0,0,-2,0,2,4,1,32,19
1,1,-665,9,0,0,-1,0,6,3,1,-16,44
0,0,-3885,-4,-2,0,0,0,-82,-5,0,-11,0
0,1,-1209,-1,0,0,-1,0,-7,0,8,-45,-21
1,1,5087,2,0,1,0,0,-172,4,2,47,-20
0,0,4264,0,0,-1,0,0,-10,-1,-3,29,20
1,1,4493,0,1,0,-1,0,14,-1,5,-12,30
1,0,-7053,-11,-1,0,-1,0,-31,2,7,-36,-3
1,0,-5348,-1,-1,1,0,0,4,2,3,-35,-38
1,1,7686,1,0,1,0,0,4,1,-2,-24,28
0,0,-17791,-14,-1,0,-3,0,-246,-3,8,-100,-29
1,0,-12511,-10,-1,0,-1,0,-57,2,2,-51,-14
0,0,3012,-6,-2,0,-1,0,2,5,1,62,-11
1,1,17872,10,1,0,1,0,-7,2,-11,77,63
0,1,-8902,0,-2,0,0,0,-147,0,1,15,3
0,1,-1890,-5,-2,0,1,0,20,1,3,14,34
1,0,10350,8,1,0,0,0,-15,2,3,16,-22
0,0,-4731,-8,-1,0,-1,0,6,1,2,-2,-5
1,1,1784,4,-1,0,0,0,-2,-5,1,24,4
1,1,-2958,1,0,0,-2,0,-32,1,-1,-31,-29
1,1,-6691,0,0,0,-1,0,5,1,1,-29,10
0,0,-730,-7,-2,-1,0,0,-23,-5,-1,16,51
1,0,-3114,-6,1,0,-1,0,91,1,-1,-62,1
1,0,8448,12,-2,-1,0,0,0,4,-7,11,-8
0,0,-5550,-8,0,0,-1,0,8,1,4,-17,4
1,0,-1554,-2,0,0,-1,0,25,-2,-2,7,-19
0,0,3244,-3,-2,0,0,0,-8,-4,-2,-46,4
0,0,-3472,3,2,0,0,0,7,1,0,-26,-36
1,1,13785,6,1,0,-1,0,3,-2,0,43,9
0,1,4465,3,0,0,1,0,-390,-2,1,-4,-44
1,1,6188,9,1,0,1,0,7,0,-5,-3,20
0,0,-12266,-9,-1,0,-1,0,9,1,1,-8,-6
0,0,958,0,-2,0,1,0,3,4,-1,0,-2
1,1,-4739,6,2,0,1,0,-7,-2,-5,29,-13
1,1,-5927,-4,-1,0,-1,0,-3,0,5,-5,4
1,1,4532,10,2,0,-1,0,-1,0,-3,8,45
0,0,3094,-1,-1,1,-1,0,-8,-3,-1,-16,11
1,1,15424,13,2,0,-1,0,5,3,-2,39,39
1,0,-4778,-4,0,1,-2,0,-19,-3,6,-25,-12
0,0,-3704,-9,-2,0,-3,0,6,2,8,-77,-7
0,0,-3999,5,-1,0,0,0,7,3,1,4,14
1,1,7468,8,2,0,0,0,-2,-2,-1,13,-2
1,0,-2649,-4,2,0,0,0,-179,-3,0,43,1
0,1,-1812,-4,-1,0,0,0,-73,-3,-3,12,-18
0,0,-1645,4,0,0,-2,0,-5,0,0,1,26
1,1,1986,12,1,1,3,0,8,2,-9,61,49
1,1,10969,9,2,1,-1,0,-195,0,1,66,-30
1,1,-1932,-5,0,-1,1,0,-1,-2,4,-16,13
0,1,-1996,0,-2,1,1,0,-3,1,0,38,-52
1,1,2111,8,-2,0,2,0,-13,-8,-7,95,25
0,0,-7685,-1,-2,1,0,0,4,-2,2,-8,31
1,1,1029,3,0,0,1,0,-126,0,-2,65,22
0,1,6913,5,-2,0,2,0,0,-1,-6,0,-9
1,0,-6524,-8,0,0,0,0,-15,-3,2,-44,37
0,0,-10320,-7,1,0,-2,0,-2,-1,2,-15,-36
1,0,-5001,-5,0,-1,-1,0,3,1,3,-2,-6
0,1,4526,-1,-2,1,0,0,4,-4,-1,15,-1
0,0,3756,-3,-1,0,-2,0,9,0,4,18,-5
1,1,5429,9,1,0,0,0,-6,-2,-17,40,48
0,0,-15720,-12,-2,0,-3,0,-328,-6,8,-74,6
0,0,3737,-5,0,0,0,0,-9,-1,3,-36,5
0,1,624,-3,-1,0,2,0,18,0,-4,-3,5
1,1,8072,5,0,0,1,0,2,-2,-1,-15,-8
0,0,-12001,-8,-2,0,-2,0,-12,0,4,-80,-17
0,0,-18590,-9,-2,0,-2,0,1,-1,7,-17,11
0,1,-217,8,-2,1,2,0,3,1,3,4,35
1,0,-5372,-3,-2,1,1,0,-113,5,3,-1,0
0,1,-1398,4,0,0,1,0,-7,-1,-1,49,-13
0,0,-4734,-5,-2,0,0,0,11,-2,0,-36,-35
0,0,-12884,-9,-2,0,-2,0,-4,-2,8,-42,-25
1,1,12229,11,0,0,0,0,8,-2,-3,62,16
1,0,6230,3,0,0,0,0,42,-1,1,-15,12
0,0,-5969,-10,-1,0,0,0,-216,-3,-6,23,0
1,0,-12685,-9,-2,0,-1,0,-5,-4,8,-9,-6
1,1,7212,8,2,0,1,0,12,0,-3,72,36
1,1,10662,21,1,0,0,0,2,-1,-2,31,-38
1,1,1442,6,-2,0,-1,0,-112,-1,2,-51,40
0,0,-7990,-3,-1,0,-1,0,-3,0,-2,-45,10
0,0,1511,-6,-2,0,-1,0,6,-2,6,-45,-36
0,0,-8488,-8,1,0,0,0,-68,1,3,-55,-1
1,1,4292,3,1,0,1,0,-103,-2,0,50,-42
0,0,-5204,-8,1,-1,0,0,0,-3,4,9,-1
1,1,13914,11,-1,0,1,0,-2,7,-10,23,12
0,0,-6522,-6,-1,0,0,0,-290,-1,4,-17,-67
1,1,4609,6,1,1,-1,0,66,3,-5,18,7
1,0,-6416,-1,0,0,-1,0,-4,-2,1,-45,12
1,1,-4988,7,0,0,0,0,-111,1,-2,-28,6
1,0,-12601,-14,-2,-1,0,0,10,0,2,-6,-2
1,1,3054,7,-2,0,1,0,11,1,-4,7,-1
0,0,-3932,-3,-1,1,-1,0,8,2,4,-1,-36
0,0,-8846,-10,2,-1,0,0,0,-2,-10,23,29
0,1,7922,6,1,0,0,0,-2,-1,-1,13,4
0,1,-3636,3,2,0,-2,0,3,5,-1,-8,-12
0,0,-2578,-4,-2,-1,-1,0,4,6,6,-73,-12
1,1,6263,2,0,0,0,0,127,-3,3,21,20
1,1,11993,12,2,1,-1,0,127,0,-6,91,49
1,1,803,8,0,0,0,0,5,-6,0,13,1
0,0,-416,-3,-2,1,-1,0,-6,-5,-4,-16,8
0,1,-7678,-7,-2,1,-1,0,-104,-2,1,3,-8
1,0,-5076,-5,0,-1,1,0,-8,-1,0,19,-36
0,0,-4572,-7,-2,-1,-1,0,-128,-2,4,-14,-28
1,0,1418,2,0,0,1,0,0,2,1,2,7
1,1,-238,-1,1,0,0,0,-16,3,-8,24,13
1,1,-9062,2,1,0,0,0,-66,-1,-2,28,19
0,1,-2224,0,1,0,2,0,-3,-3,-2,-33,23
1,1,12925,9,2,0,1,0,-148,0,1,69,12
1,0,-6339,-7,-2,0,-1,0,5,4,2,3,-20
1,1,7378,12,-2,0,1,0,4,-2,-7,39,-12
1,1,22056,24,2,0,1,0,-4,0,-9,24,25
1,0,-3919,-7,-1,0,-1,0,20,-1,5,-12,-39
0,1,-2274,4,-2,0,1,0,0,-1,2,-40,-6
0,0,-8854,-9,-2,0,-2,0,-11,-1,6,-84,-12
1,1,12319,12,1,0,3,0,-6,0,-2,50,2
1,0,-2786,4,1,0,1,0,-11,0,-3,-2,-26
0,0,-2545,-4,-2,0,-1,0,14,0,3,-24,4
0,0,-9573,-8,-2,0,-1,0,75,-8,5,-50,0
0,0,-9173,-5,0,0,-1,0,-130,-4,0,6,-3
0,0,5641,-2,0,0,0,0,-4,0,5,-49,-38
1,1,-7528,-1,1,0,-1,0,-5,-1,8,-73,-7
1,1,3194,12,2,0,0,0,8,-1,-9,-3,20
0,1,-2544,0,1,-1,0,0,4,-1,-5,-71,-2
0,1,-2322,-2,0,0,1,0,6,-2,5,-33,6
1,0,-5821,-4,0,0,0,0,12,5,2,57,-8
0,0,-3986,1,-1,0,0,0,-1,-2,3,-12,-10
0,1,1947,7,2,0,1,0,5,4,-5,29,23
0,1,2716,-4,-2,-1,-1,0,2,2,3,-6,13
0,1,613,2,0,0,1,0,17,0,-2,-46,-17
0,0,-10566,-13,0,0,-2,0,-5,-6,0,-36,-31
0,1,6766,3,0,0,-2,0,4,-2,6,14,20
0,0,-8793,-1,0,1,-1,0,-4,5,6,-57,9
0,1,488,-6,0,0,-1,0,13,-1,4,12,-29
0,1,2073,7,0,0,1,0,2,-4,5,58,4
1,1,5297,-1,2,-1,-1,0,19,-1,0,-39,8
1,0,-7650,-9,1,0,0,0,-23,-5,3,-49,-44
1,0,1055,3,-1,0,1,0,11,1,-4,23,-55
0,0,3632,8,-1,-1,-1,0,-4,3,5,26,-1
1,1,14651,12,2,1,1,0,-1,-1,-5,60,40
0,1,1555,2,1,0,1,0,-10,2,3,9,-6
0,1,-1923,0,-1,0,0,0,7,-1,-1,-9,20
0,0,-11722,-7,0,0,-2,0,-9,-5,5,-77,16
1,1,20481,16,0,0,1,0,-3,1,-7,91,-8
0,1,5856,5,2,0,1,0,4,-2,-2,3,22
1,1,3215,3,-1,0,-1,0,0,-3,4,-25,9
0,0,3796,3,0,-1,0,0,1,-2,3,-27,-18
1,1,11407,11,2,0,1,0,6,8,1,13,16
1,1,8439,4,0,1,1,0,5,2,-5,-27,-5
0,0,-13579,-11,0,0,-1,0,-14,1,5,-36,-16
0,1,-347,-3,0,-1,-1,0,-9,-3,6,-9,5
1,1,-10009,-5,2,0,-1,0,3,0,5,-8,-24
1,0,-13352,-7,0,-1,0,0,-134,-1,3,-34,-19
1,1,-1075,1,1,0,0,0,1,2,0,22,10
0,0,-659,-2,0,1,-1,0,4,0,-2,31,19
0,0,-5011,0,-1,0,1,0,2,1,1,10,-14
0,1,7151,1,0,-1,1,0,-90,1,-10,121,46
1,0,9847,-2,-2,1,0,0,4,4,-4,-44,23
0,1,-2309,1,-2,0,-2,0,3,4,-7,11,28
0,0,758,-2,0,0,-2,0,8,-4,6,-48,-9
1,1,-794,4,2,-1,0,0,-112,1,0,-9,21
1,0,-9597,-5,-1,0,-1,0,-25,-8,3,13,-9
1,0,551,8,-1,0,-1,0,-32,0,-1,3,26
0,0,-1588,-2,-2,0,1,0,0,2,-5,-19,23
0,1,2977,4,1,0,0,0,-18,2,3,-5,-23
