blueTeamFirstBlood,blueWin,XpDifference,DamageDifference,KillDifference,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
0,0,-870,1104,-1,0,0,0,0,-4,-1,-1,-43,25
0,0,-544,12462,0,-1,0,0,0,34,2,-2,-2,-32
1,0,-1070,-1360,-4,-2,-1,-3,0,9,3,6,17,24
0,1,936,12074,2,1,1,0,0,-5,1,0,19,-1
1,1,1950,3120,0,-2,-1,0,0,-7,-2,-11,74,-16
1,1,-2976,-6784,-8,0,0,-1,0,-4,1,1,22,-20
0,0,-4093,-9431,-14,-1,0,-2,0,-9,-3,5,-30,-4
1,1,2391,5664,5,0,0,-1,0,1,-1,-2,36,4
0,0,-3894,-15093,-15,-1,0,-2,0,-1,1,2,-6,-7
1,0,-1762,1586,1,-2,1,0,0,16,-2,8,-65,1
1,1,360,-1701,-2,2,0,-3,0,-29,2,-3,43,-4
0,0,-889,-3702,-3,-2,0,-2,0,-15,-1,4,-28,13
1,1,6148,8020,12,1,0,3,0,121,-3,-13,107,4
1,0,1829,-6149,0,-2,0,-4,0,-102,-2,5,29,2
1,1,-537,936,-2,1,0,0,0,-18,0,3,20,0
0,0,-6306,-17086,-14,1,-1,-5,0,-33,-2,10,-107,22
0,0,-2084,1756,-6,-1,0,0,0,-5,-4,4,-49,15
0,1,-364,5493,3,0,0,-1,0,-3,2,2,-37,-21
1,1,1543,-115,0,-1,0,1,0,-6,-5,-5,19,-13
0,1,4099,9982,10,0,0,0,0,11,2,1,72,-4
0,0,235,-6804,-2,0,0,-1,0,-11,-3,7,-2,4
0,0,-4977,-8341,-6,-2,-1,-1,0,11,-1,-2,-44,20
1,1,2018,6835,4,2,0,1,0,-27,6,-4,63,11
1,1,-769,2389,1,0,1,-2,0,1,1,1,-38,-8
1,1,750,-10998,0,-2,1,0,0,-50,4,1,10,9
1,1,1928,1802,0,1,0,0,0,-138,2,-1,35,1
0,0,-1753,-14342,-9,-1,0,-1,0,-133,0,2,-35,7
1,0,-2606,-7756,-1,1,0,0,0,-86,2,-2,-8,-7
1,1,1142,17141,10,1,1,2,0,6,-2,-8,63,-40
0,0,662,8431,4,0,1,0,0,-4,-2,3,-1,-7
0,0,2740,294,-2,-2,0,0,0,4,-1,-1,10,20
1,1,6220,14553,14,2,1,3,0,-11,-1,-8,62,23
0,0,-3423,-10569,-10,-1,-1,-3,0,14,-3,5,-41,-12
1,0,-3622,-15040,-12,-2,0,-1,0,-1,-1,5,-48,7
1,1,3281,7925,9,0,0,1,0,-2,-6,-1,23,28
1,1,-820,-1744,2,0,-1,1,0,1,1,4,-48,-22
0,1,3959,10019,10,1,1,1,0,8,0,-4,23,46
1,1,729,1812,2,-1,0,2,0,16,1,0,17,1
1,0,315,1485,1,0,0,1,0,-5,-2,-5,30,5
0,0,-2458,-3984,0,-2,0,-2,0,-9,3,5,-75,-43
0,1,3829,4469,1,2,-1,0,0,-45,-1,0,47,24
0,1,-405,-8557,-6,-1,1,-2,0,0,1,1,-5,-17
1,0,-3775,-3422,-8,-1,0,0,0,2,1,2,3,-11
0,1,111,1446,1,0,-1,1,0,-13,-2,0,-16,13
1,1,1606,-2841,5,1,0,0,0,7,8,-2,20,-17
0,1,4951,6027,7,0,0,2,0,3,3,-2,62,23
1,1,127,-7486,5,2,0,1,0,296,1,-11,-8,-21
1,1,1967,-584,6,0,-1,-1,0,-285,0,0,3,31
0,0,-4271,-6331,-11,-2,0,-2,0,6,0,4,-15,-16
0,0,-232,-1525,-3,-2,0,-1,0,-3,0,5,22,-12
1,1,1489,10482,6,1,1,1,0,5,7,-10,14,36
0,1,2300,688,3,0,0,0,0,-2,-1,-3,24,4
1,1,1105,-751,2,-2,0,2,0,10,6,-7,31,-1
0,1,-1483,-2001,-5,1,0,1,0,5,-3,-3,-37,17
0,1,-165,1262,0,-1,1,1,0,-8,3,-5,0,-27
1,0,-2768,-12363,-8,-1,0,-1,0,-2,-1,7,-10,-31
1,1,5341,13174,17,2,0,2,0,5,3,-11,101,20
1,0,-3250,-9075,-6,2,0,-2,0,-14,3,6,-29,-28
0,1,925,-1748,-4,2,0,0,0,10,-6,0,9,31
0,0,-1512,1542,-5,-2,0,-2,0,-3,-4,2,-3,26
1,1,-1114,655,0,0,0,0,0,-12,-1,-3,-2,-7
1,1,2411,1654,4,0,1,1,0,-4,0,1,19,-8
0,1,3627,1021,2,2,0,-2,0,-1,-4,-2,51,-10
0,1,-1216,2049,-4,0,0,0,0,4,0,-1,15,-13
0,1,3857,3326,5,-1,0,1,0,8,-2,-1,52,23
0,0,-2292,-3672,-13,-1,0,-1,0,1,0,3,-46,20
1,1,-998,151,3,-2,0,0,0,-7,1,-1,41,-18
1,1,680,3527,2,2,0,1,0,-4,-4,-2,4,8
0,0,-1773,-3874,-2,-1,0,-1,0,-6,3,4,-30,-13
1,1,3019,-1158,11,0,0,1,0,11,4,-6,-12,8
0,1,6650,14333,19,2,0,2,0,1,1,-10,33,71
1,1,633,11134,9,1,0,0,0,-5,0,-2,0,-19
0,1,816,-6540,1,1,0,-1,0,5,-1,5,-36,8
0,0,-3376,-6936,-11,-2,0,1,0,0,1,-3,-33,-7
0,1,-1303,-1893,-7,1,0,0,0,5,-1,0,13,-3
0,1,3729,5275,6,2,1,1,0,107,1,-1,21,39
1,1,-1554,1411,-9,-1,0,1,0,-29,-5,-5,-2,-20
0,1,444,-4468,-2,1,0,2,0,-2,4,-1,6,-12
1,0,-5054,-10304,-8,0,-1,-1,0,-5,-3,2,-70,-28
0,1,1338,-11664,-3,-2,1,-1,0,-3,1,4,-4,9
1,0,-2372,-8455,-7,-1,0,-2,0,3,2,2,2,-12
0,1,-116,-5315,-2,-1,0,0,0,-1,0,-4,-19,24
0,0,393,3565,-2,0,0,1,0,-13,-4,-1,39,-4
1,0,-4528,-19054,-13,-1,0,-2,0,-5,-7,1,-83,-9
1,1,1805,7515,5,0,-1,1,0,0,1,1,6,31
1,1,1804,8593,3,0,1,3,0,-12,1,-5,2,16
0,0,-5128,-6275,-9,-2,-1,-2,0,-18,-3,6,-51,-13
1,0,2639,7797,6,-2,1,-2,0,0,2,3,3,20
1,0,1366,-2078,-1,-1,0,0,0,4,-9,-1,-8,-1
1,0,-1609,-13797,0,-2,0,0,0,2,3,2,-13,-4
1,1,284,671,2,-1,0,0,0,-8,2,-3,-5,0
1,0,-3254,-3251,-5,1,0,-2,0,-26,-2,3,9,-19
0,0,-5111,-15411,-12,-2,0,-3,0,-10,-4,9,-41,-20
0,0,2929,-372,2,0,0,0,0,-133,2,0,-22,24
0,1,1136,-12404,-2,-2,0,1,0,-34,-5,1,9,25
0,0,-3276,-3907,-5,-2,0,-1,0,0,1,4,-88,-16
1,1,3147,-505,3,1,0,-1,0,0,-2,1,50,-18
1,1,-1314,1707,8,2,0,-2,0,5,1,4,-97,16
1,1,1256,7465,2,1,0,2,0,4,-1,-3,45,4
1,1,2307,3252,2,2,0,0,0,0,0,0,-24,41
0,0,-4205,-7390,-2,-1,0,-1,0,0,-5,0,-69,-57
0,0,-885,-1222,-3,-2,0,-3,0,-82,3,2,5,6
1,0,-4165,3093,-4,1,-1,0,0,1,1,0,-19,-2
1,1,5563,10128,9,2,-1,2,0,-8,-1,-6,69,32
0,0,-4968,-6106,-10,0,0,0,0,111,3,-2,-73,-23
0,1,1746,7347,8,0,1,-1,0,5,1,5,-12,-4
1,1,-194,-5789,-4,-2,0,0,0,38,3,-3,-46,23
0,1,-4,2381,-2,-1,0,-1,0,11,5,6,6,-7
0,1,4101,1988,10,0,0,2,0,28,1,-2,54,12
1,0,449,1573,5,1,1,-1,0,-1,4,4,-26,0
0,1,2275,720,6,-2,0,1,0,-5,-4,-4,37,-20
0,1,121,9464,2,-2,0,0,0,28,1,1,12,-26
0,1,2704,3463,5,-1,-1,0,0,-30,0,2,-16,36
0,0,-5325,-13943,-18,-1,0,-2,0,-31,-4,4,9,4
1,0,229,-5457,2,-2,0,-2,0,-10,0,2,-58,20
0,0,-1722,1437,-1,-2,0,0,0,-89,-2,5,-20,0
1,1,-32,5470,-2,-2,0,2,0,2,1,-2,29,-19
1,1,1273,7457,0,-1,1,-1,0,-5,0,7,12,-27
1,0,-5626,-16294,-13,0,-1,-3,0,-69,2,5,-62,-24
1,1,2958,17119,7,1,1,0,0,-27,3,-7,40,22
1,1,1969,7122,11,0,0,2,0,6,3,-8,23,0
0,0,-1989,2024,2,-2,0,-1,0,-20,3,2,-24,-23
0,1,-1172,4608,-8,-2,-1,2,0,2,1,4,70,-4
0,1,90,1041,-1,2,0,0,0,-3,1,-1,0,12
0,1,-5571,-5312,-8,0,0,-2,0,14,2,5,-98,-7
0,1,5250,1664,7,-2,1,1,0,0,3,-4,17,7
0,0,-2656,-12143,-10,-2,0,-3,0,-74,-4,7,-15,-23
0,1,-3059,-9265,-2,2,0,0,0,-3,1,-6,-45,7
0,1,-2731,-8688,-12,-2,-1,-1,0,121,0,-3,-8,8
1,1,4286,15731,15,1,0,0,0,17,7,3,0,15
0,0,-4426,-4224,-9,-1,0,-2,0,-2,2,7,-57,2
1,0,-3460,-11712,-6,1,0,-1,0,10,8,3,-28,5
0,1,2059,4690,2,0,1,1,0,314,-2,1,17,45
1,1,-1008,-7619,-4,0,0,-2,0,12,0,2,-8,-2
0,0,-1274,-4531,-9,0,0,-1,0,-10,-3,0,45,-16
0,0,-3724,-1879,-2,-2,1,-2,0,1,3,8,-76,10
1,1,1004,5028,6,2,-1,0,0,-4,1,4,-15,-5
0,0,-1749,-4845,-6,-2,0,-1,0,-11,2,-2,-32,-18
0,0,-544,-2051,2,-1,-1,0,0,8,1,0,-15,-17
1,0,-30,-1916,-3,-2,0,-1,0,0,2,4,-32,23
0,0,-2187,397,-5,1,0,-1,0,-41,-3,-1,-1,-35
1,1,-4042,-3074,-3,0,-1,-1,0,-23,0,-2,-7,-14
1,0,-1553,1646,-2,-1,-1,0,0,-10,0,-4,-47,16
1,1,2537,4999,0,0,1,1,0,9,3,-4,80,7
1,1,5735,12682,12,1,1,3,0,-5,-1,-9,106,24
0,1,5024,6325,2,0,0,3,0,-4,-1,-2,43,57
1,1,985,2060,5,1,0,0,0,-5,2,0,32,-17
1,0,-850,-9464,2,2,0,-1,0,-2,0,2,5,-16
1,1,620,-5691,3,0,-1,0,0,-28,0,-6,7,-35
0,0,-5573,102,-13,-2,0,-3,0,-1,0,9,-12,-26
1,0,-2275,-6903,-4,0,0,-1,0,-2,-1,2,-17,-10
0,0,-3226,-2479,0,0,0,-1,0,2,2,3,-66,0
0,0,-10705,-11660,-15,-1,-1,-3,0,-128,-2,6,-130,-28
0,1,2388,-3435,6,0,1,0,0,24,1,-1,-27,-3
1,1,4883,14227,12,0,0,1,0,141,3,-1,43,52
1,1,1349,5011,-1,0,0,2,0,98,2,-2,9,27
1,0,1073,5732,3,-1,0,-1,0,116,6,3,12,-12
1,1,4935,13132,7,-1,1,-1,0,50,-4,-6,55,41
0,1,1743,5022,5,-2,0,2,0,107,-3,0,34,-13
0,0,-4237,-12179,-7,0,0,-2,0,-156,0,5,-101,-19
1,1,4717,15311,6,-1,0,2,0,118,0,-10,62,21
1,0,-1449,5544,5,-2,0,-1,0,-50,1,2,-17,-35
1,1,1598,14547,2,1,0,1,0,116,-3,-11,47,8
1,1,-2302,1376,-4,-2,0,1,0,110,-2,0,-41,22
0,1,3443,11557,12,2,0,1,0,-106,11,-8,97,-17
1,0,-948,-9275,-5,-2,0,-3,0,-120,1,4,-13,-5
1,1,-488,6332,1,-2,0,0,0,-97,-8,1,-45,28
0,0,-1363,-591,-5,-2,0,-1,0,-94,-1,6,-13,3
1,1,3549,-4100,3,2,0,-1,0,142,-2,-1,12,28
1,1,3657,5527,5,2,0,2,0,39,-4,-4,21,57
0,1,786,9,6,2,0,-2,0,-8,-2,4,-31,22
1,0,-2777,-3563,-1,0,0,-1,0,-5,0,7,-63,-8
1,0,1481,5738,4,2,1,-1,0,7,-2,0,-11,1
1,0,-2749,-2595,-2,1,-1,-1,0,-120,-3,7,-29,-43
1,1,7244,3655,2,2,0,7,2,2,-1,-15,129,43
1,1,3580,10715,7,1,0,1,0,-6,-2,-5,94,-8
0,1,3621,10440,10,0,0,-2,0,-3,0,0,-6,10
0,1,-1198,9393,-5,-2,0,-1,0,-2,0,0,64,-15
0,1,1087,-931,-5,-2,0,-1,0,-9,-4,4,-12,0
1,1,-1020,-6323,-1,-2,0,-1,0,-7,-3,5,-29,-28
1,0,-8519,-7732,-13,-2,0,-1,0,-13,3,-2,-15,-54
1,0,821,-1965,-3,0,0,1,0,7,1,-2,59,-9
0,0,-4716,-4662,-10,-1,-1,-1,0,12,-2,3,-16,-29
1,0,-709,-4603,4,1,0,-1,0,11,3,1,-14,7
0,1,3485,7782,7,2,1,0,0,4,3,0,-49,23
0,1,5139,9103,11,0,0,0,0,2,1,-6,10,21
0,1,2156,5129,3,0,0,0,0,37,-1,1,45,3
0,1,-899,-6309,-4,-2,0,1,0,13,-2,1,55,-23
0,1,1632,6990,1,0,0,1,0,0,-5,1,44,16
0,0,3157,2670,4,-2,0,1,0,-11,-2,-5,39,24
1,0,-51,2423,7,-2,0,0,0,4,6,0,13,-25
1,0,-4120,1915,-1,-2,-1,-1,0,3,4,0,-79,-16
0,0,-1370,-6547,-8,-1,-1,-1,0,3,2,5,-51,-10
0,0,2395,-11552,1,0,0,0,0,8,5,5,-70,44
1,1,3324,697,3,-2,0,0,0,5,5,-2,77,-26
0,0,2732,7044,6,1,0,1,0,-4,2,-3,31,4
0,0,-2640,-3192,-4,-2,-1,0,0,-95,1,0,-14,-20
0,0,-981,699,-1,-1,0,-1,0,3,3,3,2,8
0,1,470,300,-7,2,0,0,0,-2,-3,3,28,-29
1,1,1088,-209,-1,0,1,-3,0,0,-5,-5,42,44
1,1,817,-4436,4,1,1,-2,0,7,1,1,-16,-23
0,1,2868,3851,3,1,0,-1,0,-3,-2,2,-4,20
0,1,4638,2706,5,2,0,0,0,-343,-2,-2,50,32
0,1,-941,-180,-3,-1,-1,1,0,-3,0,-3,-16,8
1,1,387,-766,2,-2,0,1,0,-61,-1,-3,-2,1
0,0,-3385,-2596,-5,0,0,-1,0,-10,-2,3,-75,-1
1,1,472,-1458,2,-2,0,0,0,-38,1,1,-5,-1
0,1,1627,14379,5,2,0,1,0,8,-3,-3,53,25
0,0,-776,-9725,-7,-2,0,-1,0,28,-2,7,-4,25
1,1,2452,2668,6,1,0,0,0,-18,-2,-1,0,0
1,0,2522,5592,6,-1,0,2,0,-4,3,1,59,-3
0,1,2114,-60,1,0,0,1,0,-11,-2,3,-33,-12
0,1,819,4546,5,-1,0,0,0,19,0,1,19,3
1,1,4189,11711,11,2,0,2,0,12,1,2,-18,11
1,0,-2219,66,0,0,0,-1,0,-1,-1,-2,52,-31
1,1,-275,1713,4,0,0,0,0,-11,-4,4,48,-24
0,1,-326,-2196,0,1,0,-2,0,-11,0,1,-19,4
0,1,496,1085,-1,-1,1,-1,0,-1,-3,1,7,19
0,1,2076,5983,5,2,-1,-2,0,-1,0,0,1,4
1,1,-322,-8173,1,-2,0,0,0,-3,0,0,-27,-20
1,1,1932,3338,4,-1,0,1,0,24,-5,5,18,-1
0,0,-656,-6726,-4,-1,0,-1,0,-126,2,2,-40,8
0,1,1361,-3637,-1,0,0,0,0,2,4,1,-1,3
0,1,-96,1920,-4,2,0,0,0,-32,-3,4,1,-8
0,1,1725,7861,6,0,0,-1,0,9,3,1,-53,0
1,0,-2424,-7110,-6,1,0,0,0,160,1,5,49,-20
0,0,-3924,-3412,-7,2,1,-2,0,-1,-4,5,-33,0
1,1,809,-2253,1,-2,0,1,0,5,1,-3,42,-2
0,1,1174,6390,-2,0,0,3,0,2,-2,-11,60,4
1,0,-6557,-8455,-8,-1,0,-2,0,7,0,8,-40,-2
0,0,-1093,-3505,-5,0,1,-1,0,26,-2,8,-69,23
0,1,3098,-4003,8,0,0,0,0,-6,-1,-2,35,27
1,1,2214,5298,4,0,0,-1,0,4,0,-1,4,-6
0,1,93,5109,-1,-2,0,1,0,11,-4,2,17,3
1,1,-1959,-4246,-5,2,0,0,0,-121,-2,1,-27,1
0,1,1775,7814,-1,2,0,2,0,-7,5,2,68,21
1,1,1660,7606,4,-1,0,1,0,-5,1,-9,-18,40
1,0,2261,1891,4,-1,1,1,0,-13,-3,-2,16,1
0,0,-347,-2559,-1,-1,0,-1,0,23,-5,1,-41,1
0,0,111,-2475,-4,1,0,0,0,107,3,-2,-9,11
0,1,-230,-5002,0,-2,0,0,0,0,3,3,-47,2
0,1,7631,26191,18,2,0,-1,0,2,-1,-4,57,37
1,1,2374,-3917,2,1,0,1,0,-178,-2,-1,61,29
0,1,-77,-15669,-1,-2,1,0,0,-3,2,0,-67,36
1,1,2212,17449,14,1,0,0,0,0,2,1,-26,-5
1,1,3013,-2651,4,1,0,0,0,5,5,2,-1,0
1,1,5181,8156,8,0,0,1,0,3,2,0,88,-8
1,0,-3914,-10397,-10,0,0,0,0,-1,-5,2,-36,-12
0,0,-5369,-8913,-13,-2,0,-2,0,-65,0,2,-52,-12
1,1,3341,15395,14,2,0,2,0,-65,2,4,6,4
1,1,4829,14407,13,1,0,0,0,0,1,-1,46,23
0,1,-562,-4101,-2,2,0,0,0,-7,-4,4,-23,-5
0,0,-2043,-13523,-7,-1,0,-1,0,4,1,5,-40,9
1,1,-176,-1637,2,0,0,-1,0,10,3,4,10,-20
1,0,881,687,-2,-2,0,1,0,7,3,3,15,-5
0,1,1896,368,-2,-1,0,0,0,-1,-2,-7,48,28
1,1,5578,12682,14,2,0,1,0,-11,0,-12,63,23
0,0,495,4051,2,0,0,0,0,44,0,3,-9,18
1,0,2629,-1435,3,-2,0,2,0,-12,-2,-9,46,15
1,0,-2321,-7155,0,-2,0,-1,0,4,3,6,-31,-42
0,0,3047,430,7,2,0,0,0,47,-1,-4,20,21
0,0,-7783,-13629,-10,-2,-1,-4,0,-13,-6,10,-22,-28
0,0,-3745,-10460,-10,1,0,-3,0,30,2,5,-12,-16
0,0,-2753,-6157,-5,-1,0,-1,0,-9,-1,3,-56,-43
0,1,495,7283,-1,0,-1,-1,0,31,2,1,3,0
1,0,397,-1339,-2,0,0,0,0,-24,4,2,-24,-8
1,1,607,5231,3,-2,0,1,0,16,0,-4,49,17
0,0,-869,-2020,-5,-2,-1,-1,0,-2,-2,8,-35,12
0,0,-216,1038,-1,0,0,-1,0,-3,3,3,8,-16
0,0,-3328,-108,-5,-2,0,0,0,-2,1,-2,-19,-12
0,0,-2624,-665,-11,-1,-1,-1,0,-9,1,5,-19,-3
1,1,3143,-2268,5,-2,0,1,0,4,1,-4,30,2
0,0,-2207,2297,-1,2,0,-1,0,61,5,8,-1,22
1,0,-3115,-11887,-4,-2,0,-2,0,-14,2,10,-96,3
1,0,-4484,-8084,-10,0,0,0,0,-13,-2,1,-4,-16
0,1,4725,460,5,1,0,1,0,-4,-1,-1,18,24
1,1,4091,11750,12,2,1,-1,0,1,2,-6,52,12
0,0,-2264,-1653,-5,0,0,-1,0,7,0,4,-4,23
0,1,275,4270,1,0,0,-1,0,8,1,6,17,-15
1,0,-1490,-388,4,-2,0,-3,0,5,4,7,-103,-4
0,0,-5190,-244,-9,-2,-1,-1,0,7,0,7,-15,-55
0,1,1724,7916,9,-2,0,1,0,1,0,-5,25,-40
1,1,6232,29397,17,2,0,3,0,7,1,-5,52,23
1,1,-306,5297,1,0,0,1,0,14,0,-2,-2,-1
0,0,-3983,-13657,-9,-1,0,-1,0,-3,-1,1,-27,-18
1,1,-364,3659,5,-1,0,-1,0,6,4,6,-6,-24
1,1,16,8289,0,1,0,-1,0,-12,1,-6,23,-4
0,1,548,10016,9,2,-1,-1,0,0,2,0,-52,-2
1,0,-2064,-8631,-5,-2,0,0,0,4,4,3,-47,-28
1,0,-3189,-5121,-6,-1,0,-2,0,-183,0,2,-68,10
1,1,-2208,-10056,-4,1,0,0,0,3,-2,0,-2,6
0,1,-289,3749,4,-1,0,-1,0,36,1,2,-22,14
1,1,6660,18205,16,0,0,3,0,-2,-2,-12,45,36
0,0,-3996,-4303,-6,0,0,-2,0,8,0,5,-88,4
0,0,-18,-2701,-4,-2,0,1,0,-10,-2,1,43,0
0,0,-4455,-6693,-9,-2,0,-1,0,-3,-1,6,-74,-21
1,1,2313,-4747,-6,0,-1,0,0,0,-4,-2,4,-2
0,0,-1560,-7258,-5,0,0,-1,0,1,2,0,30,-4
0,0,-3303,-11251,-8,2,0,0,0,-10,1,5,-39,-33
0,0,-3401,-10155,-9,0,-1,-2,0,-3,-2,7,-56,-11
0,0,-3408,-16423,-9,0,0,-2,0,4,5,2,-33,-17
0,1,3786,12736,5,-2,0,-1,0,-4,1,0,30,23
0,1,2429,2626,7,1,0,1,0,57,-3,-1,7,39
0,0,-1635,-1828,-5,-2,0,1,0,-2,-1,-1,12,1
0,0,-904,-11470,-7,-2,0,-1,0,-5,-2,1,-6,14
1,0,-3067,-13848,-6,-1,0,1,0,-4,-2,1,-26,22
0,1,-2969,-1880,-5,0,0,0,0,-7,1,3,20,-23
0,1,-6566,-11463,-12,-2,0,-3,0,-35,-6,9,-56,-8
0,0,678,-3219,2,2,0,-2,0,-16,11,4,-49,26
1,0,101,-7938,-3,-1,1,-1,0,-5,-3,4,-30,7
0,0,-2534,-13429,-15,-2,0,-2,0,-3,-4,9,-17,-4
0,0,-2533,-561,-5,-2,-1,0,0,-8,1,1,-62,12
1,1,-384,7395,1,0,-1,2,0,6,1,-3,5,22
0,1,3699,1279,12,2,0,0,0,3,1,2,-27,19
1,1,2125,9564,14,2,0,2,0,-2,2,-10,-42,20
1,1,761,-1973,4,-1,0,0,0,-76,-1,2,55,-9
1,0,-410,-1099,-3,-2,0,-1,0,-8,-4,-2,-6,0
0,1,2387,3091,6,0,0,0,0,-33,2,0,5,20
0,1,1554,7814,3,-1,0,0,0,90,-8,-3,-3,28
0,0,583,-8244,-10,-2,0,-3,0,1,-2,5,-17,7
0,1,-1070,-1479,1,2,0,-1,0,-45,3,4,-61,-24
0,0,-807,-9563,-8,-2,-1,-2,0,-3,-4,4,10,26
0,1,3640,9889,0,-2,0,2,0,25,-1,-1,63,11
1,0,660,-10102,-2,0,0,-1,0,4,1,3,-11,-14
0,0,-3252,-8049,-8,-1,0,-3,0,12,-5,9,-60,-36
1,1,-2549,-6699,-3,2,0,-3,0,-1,7,2,-47,20
1,1,3938,1993,7,2,0,1,0,6,2,-1,12,7
0,0,-2776,-10526,-6,-2,-1,0,0,-4,-3,3,-60,-25
0,0,1114,-1144,-2,-1,1,0,0,-23,2,1,-7,2
1,0,-1954,-10083,-5,2,1,-1,0,-7,-1,4,-19,11
1,1,-2699,-2334,1,-2,0,0,0,3,4,-2,-3,-22
0,1,1565,2240,4,0,1,0,0,-3,3,-2,31,-8
0,0,1020,-6131,-2,-2,0,0,0,7,5,2,25,-13
0,1,3864,5929,14,0,0,0,0,-2,5,1,-75,15
1,1,2670,11010,10,1,0,1,0,-5,-1,-1,26,-6
1,1,-2502,-2773,-5,2,0,0,0,-6,2,4,5,-15
1,1,7564,8632,13,1,0,1,0,2,4,-5,122,-1
0,0,-2426,-6011,-8,-2,-1,-2,0,164,0,5,-26,-20
1,0,-2398,-6369,-4,-2,0,-1,0,-79,-3,5,-4,-1
0,1,1739,5270,4,0,1,1,0,3,2,-5,47,-2
1,0,1062,2703,4,2,-1,0,0,6,-1,-1,1,-12
0,0,745,-5078,-2,-1,0,0,0,-72,-1,4,-4,7
1,1,389,2958,-3,0,0,-1,0,-15,-6,-6,34,-6
1,0,488,4569,-4,-2,1,1,0,248,1,-2,5,4
1,1,278,8418,-2,1,0,-1,0,-11,0,4,35,1
1,1,2489,7217,10,2,0,-1,0,-4,-3,6,-22,24
1,1,-975,3932,0,0,0,0,0,3,-1,3,9,-6
1,1,7010,6069,13,2,1,0,0,-3,2,4,60,82
1,1,1918,-1823,7,2,0,2,0,-2,0,-8,6,-24
0,0,-1287,-145,2,1,1,-1,0,-75,-2,4,-35,-20
0,1,451,-5838,-10,0,0,-1,0,7,-1,-4,17,9
1,0,-3977,-3885,1,2,1,-1,0,26,4,2,-84,-31
1,0,1035,-489,2,-2,0,1,0,-245,-1,4,-14,21
0,1,-159,-131,0,-1,0,-1,0,-25,1,3,-8,-22
1,1,706,6436,2,1,0,-1,0,4,-4,2,28,-8
1,0,-3176,-9415,-10,-2,-1,-1,0,-16,-3,8,-37,-26
1,1,-270,-4366,1,0,0,-2,0,5,1,1,12,-2
1,0,315,-189,-2,0,0,0,0,2,2,3,45,30
1,1,1084,-1057,4,0,0,0,0,-10,7,2,-4,-8
1,1,8699,11119,9,2,0,1,0,-3,2,-9,55,91
0,1,2028,9131,5,1,0,0,0,8,4,2,27,-10
0,1,427,2434,1,0,0,-2,0,8,4,8,-26,-21
0,0,-7663,-8447,-15,0,0,-2,0,11,-3,9,-22,-47
1,1,4421,7558,11,2,0,3,0,-11,3,-2,22,-9
1,0,-1288,6626,0,-2,1,-1,0,-105,1,2,-34,-7
1,1,1181,5026,1,1,1,1,0,3,0,-4,56,28
0,1,1486,9447,5,1,1,-1,0,4,1,0,-14,-27
1,1,1580,3089,-2,2,0,2,0,-19,2,-2,-2,-8
1,1,-735,-6074,0,-2,-1,-1,0,16,3,-1,-30,-4
1,0,982,-1511,-2,-1,0,-1,0,-130,0,6,-30,14
1,1,17,-5335,2,-1,0,1,0,-6,-10,2,26,-4
1,0,-600,2524,8,1,0,1,0,30,-1,1,-54,-11
1,0,-4295,-8707,-7,-2,0,-4,0,-9,3,9,-65,-19
1,0,-1181,-1548,-3,0,0,0,0,53,-2,-9,39,-7
1,1,1393,2511,1,1,0,0,0,0,2,-2,56,4
1,1,2830,2831,9,1,1,1,0,-9,-7,-5,34,17
0,0,3599,10489,6,-1,0,1,0,-16,1,-2,-7,32
1,1,1923,1598,2,-2,1,-1,0,1,-3,1,3,6
1,1,1661,2153,10,1,0,-1,0,4,-2,-1,-17,8
1,0,-2221,-2956,-4,-2,0,-1,0,5,0,3,-18,-11
1,1,1700,4684,10,0,0,-1,0,-5,-3,-4,-12,1
0,0,448,-9090,0,1,0,-1,0,2,-1,1,6,11
1,0,-3023,-5375,-3,-2,0,-2,0,5,2,1,-2,-36
1,0,272,-5598,3,1,0,0,0,-28,-4,-1,-18,-35
0,0,1349,9970,7,1,0,1,0,0,0,1,-12,-4
1,0,-43,3738,3,1,0,-1,0,10,-1,1,16,6
1,0,-1359,-9758,-6,-2,0,-1,0,-3,-2,4,-53,16
0,1,1671,407,0,0,0,-1,0,1,2,1,21,-8
0,1,1231,-557,5,0,0,-2,0,2,1,-3,-32,0
0,0,-3974,-8790,-14,-2,0,-1,0,57,-5,2,-42,-13
1,0,4134,486,3,-2,0,2,0,13,-4,-5,53,40
1,1,3060,-4611,2,2,0,0,0,-24,2,-1,-23,12
0,0,768,59,4,-2,-1,-1,0,-24,1,6,-47,0
1,1,-123,2692,-1,-2,0,2,0,-56,1,-10,75,-1
0,0,-1995,-2795,-7,-2,1,-1,0,-7,-2,2,37,8
0,0,-6471,593,-11,-2,0,-1,0,-35,1,7,-46,-37
1,0,-3827,-14615,-8,-2,0,-1,0,-6,-1,6,-34,-6
1,0,294,737,-5,-2,0,-2,0,-7,-2,8,-19,29
1,0,-3135,-2725,-3,-1,0,-1,0,0,-1,7,-45,0
0,0,-4763,-11318,-6,-2,0,0,0,-6,-1,2,-36,-40
1,0,-3087,-8987,-8,-2,1,0,0,3,3,2,-52,-17
1,1,574,1448,6,1,1,0,0,-7,1,1,2,-14
1,0,786,-4350,2,0,0,0,0,216,2,-5,10,20
