blueTeamFirstBlood,blueWin,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
1,0,-2,0,-1,0,-19,2,-6,-21,-4
1,0,1,0,1,0,0,-6,-5,6,17
1,0,-1,0,0,0,-51,5,-1,-11,-12
0,1,0,0,0,0,3,1,2,8,-29
1,1,1,0,-1,0,-12,0,1,57,14
1,1,2,0,1,0,3,3,-3,61,-9
0,0,0,-1,1,0,1,-5,1,-30,4
1,0,-2,-1,0,0,21,3,1,-32,-31
1,0,1,0,0,0,112,5,-2,-23,20
0,0,-2,0,-2,0,-4,1,7,-40,8
1,0,-1,0,-3,0,-17,-4,6,-35,-23
1,1,1,1,2,0,22,2,0,33,37
1,0,-2,0,-2,0,8,3,4,-37,-16
0,1,1,0,0,0,-10,-3,-8,34,17
0,0,-1,0,0,0,-2,-1,6,-6,-32
0,0,-2,1,-1,0,-4,-2,1,10,22
0,0,-2,-1,-1,0,19,1,7,-51,-48
0,1,2,0,-1,0,13,-2,4,-26,-1
0,1,-2,0,1,0,-203,3,0,-37,-11
0,1,2,1,0,0,20,1,3,-60,-9
1,1,1,1,2,0,2,0,0,-9,-8
1,1,1,0,-2,0,5,1,1,40,11
1,0,0,0,-1,0,4,2,8,-73,6
0,0,-2,0,-2,0,-7,-5,4,-46,-17
0,0,-1,0,-1,0,-27,0,3,-50,-46
0,1,1,0,-1,0,35,1,3,10,24
1,0,0,1,-1,0,6,5,-4,18,-12
0,1,1,0,2,0,8,5,-8,42,24
1,1,0,0,0,0,-12,-4,-1,8,3
1,1,2,-1,0,0,17,2,0,18,-12
0,0,0,0,-1,0,-33,3,4,-72,1
1,1,1,1,1,0,4,-1,-3,52,6
0,0,-1,-1,-2,0,-47,-2,3,-57,-8
1,1,0,1,0,0,1,2,1,8,13
1,1,2,0,2,0,6,1,-5,59,25
1,0,0,0,-1,0,3,2,-6,-15,4
0,0,-1,0,0,0,2,1,2,-26,-38
0,1,0,1,2,0,-5,0,-9,57,11
1,0,1,0,-1,0,51,0,2,-71,-10
0,0,0,0,-3,0,-10,-1,5,-51,-20
1,1,0,1,3,0,-2,1,-8,22,18
1,1,2,0,0,0,11,4,0,-25,20
0,1,-2,1,0,0,-14,1,4,57,5
1,1,1,0,6,0,0,-3,-12,145,34
1,1,-1,0,1,0,96,7,-3,7,5
0,1,0,0,1,0,-71,0,0,17,28
1,1,2,-1,1,0,13,1,1,3,53
0,0,-2,0,-1,0,-84,-2,4,-36,-9
1,1,2,1,0,0,12,6,-5,49,18
1,1,0,0,0,0,-79,2,-2,25,11
0,1,0,0,0,0,2,-3,0,-4,29
1,0,0,0,0,0,7,3,2,8,-40
1,0,-2,-1,-2,0,-6,-1,1,-36,-12
1,0,-1,0,0,0,-21,1,0,-2,20
1,1,-2,0,0,0,8,2,-7,97,-20
1,0,1,0,0,0,0,-3,5,-35,15
0,0,-2,0,0,0,1,2,5,-11,8
0,0,0,0,0,0,-4,0,1,-10,8
0,1,-1,-1,-1,0,0,-5,1,-37,-24
1,1,1,0,-1,0,-53,5,-3,-1,15
0,1,-2,0,-1,0,6,2,5,1,-47
0,1,0,1,0,0,2,2,2,33,20
0,0,1,0,0,0,-6,-3,-1,-15,-3
1,1,2,1,0,0,-2,-2,1,74,9
1,1,0,-1,0,0,0,-1,0,39,10
0,0,1,0,0,0,-40,-4,-2,-25,4
1,0,-1,0,-1,0,-60,-4,2,-21,-36
0,0,0,0,-3,0,-14,0,8,-89,-56
1,0,1,-1,-2,0,-9,2,5,-60,-20
0,0,-1,0,-2,0,19,3,9,-14,-19
0,1,-2,0,0,0,-3,1,1,5,-31
0,0,-2,0,0,0,55,1,0,5,-4
0,1,0,0,1,0,-7,-1,-5,52,15
1,0,-2,0,0,0,42,3,4,74,-20
0,1,2,0,-1,0,7,5,1,-22,-24
0,1,2,0,2,0,6,2,-5,19,-4
0,0,-2,-1,1,0,-2,-2,-4,-22,-11
0,0,-2,-1,-2,0,0,-1,0,-59,-5
1,0,0,0,-1,0,6,3,0,40,16
0,1,-2,0,-1,0,7,2,0,6,-26
0,1,2,0,2,0,-6,1,-13,41,49
0,0,-1,0,-2,0,-11,-2,10,-43,-20
1,1,1,1,1,0,-3,-2,-2,27,14
0,0,0,1,-1,0,-18,-1,7,-33,9
0,1,2,0,2,0,-4,-1,-2,34,-8
0,1,-2,0,-3,0,16,0,7,-55,-1
1,0,0,-1,-4,0,-9,-3,7,-126,-27
1,0,0,0,-2,0,-10,-1,5,39,48
0,0,0,1,-2,0,-3,-4,0,45,-1
1,0,0,0,-1,0,4,-2,0,-30,16
1,0,0,-1,1,0,-7,-4,-3,21,2
0,1,2,1,2,0,7,0,-7,66,12
0,0,0,0,-1,0,2,-3,8,-31,6
1,0,1,0,1,0,-2,-1,-2,8,0
1,1,2,0,1,0,5,2,-6,4,-22
0,0,-1,0,0,0,-12,-1,0,-34,-13
1,0,2,0,0,0,5,2,-4,-77,7
0,1,2,0,3,0,-3,1,-15,39,72
0,1,2,0,0,0,-7,-4,-2,9,-4
1,1,0,0,-1,0,-6,-1,-1,-18,32
0,0,0,0,-2,0,-5,3,5,-38,5
1,0,-1,1,-1,0,-52,-2,4,-48,9
1,1,2,0,0,0,-25,0,1,52,35
0,1,2,0,-1,0,-11,-2,4,-32,-44
0,0,-2,0,-1,0,265,4,7,-19,-16
1,1,2,0,-1,0,-18,1,2,-59,-11
1,0,-1,0,-1,0,14,0,3,-51,23
1,0,0,0,0,0,4,2,4,-31,14
0,0,-1,-1,0,0,-5,1,-1,8,-21
0,1,-2,0,-1,0,-2,5,-1,25,20
0,1,2,0,2,0,4,-1,-1,23,-15
0,0,-2,0,1,0,15,3,1,35,9
0,0,-1,0,1,0,-84,-4,-3,-8,-8
1,1,2,0,2,0,1,-3,-3,35,4
0,0,-2,0,-1,0,5,1,2,-53,-22
0,0,2,0,-2,0,1,-1,5,10,-31
1,0,-2,0,-2,0,2,0,8,-9,6
1,1,-2,0,0,0,0,1,3,35,-16
0,0,-2,0,-3,0,3,-4,5,-25,8
0,0,-1,0,-2,0,-6,1,-2,-79,-1
0,0,0,0,-2,0,2,-5,1,-67,-4
0,1,0,0,0,0,18,3,-2,49,24
1,1,2,1,5,0,8,3,-10,-2,68
0,1,-1,0,1,0,7,2,1,-7,-5
1,0,1,0,-1,0,-2,-1,4,-68,-4
1,1,2,0,-1,0,-33,0,-9,18,15
0,0,-2,0,-2,0,-7,1,5,-45,-4
1,0,1,0,0,0,-30,-3,4,-48,27
1,1,1,0,0,0,164,3,2,8,10
1,1,2,0,-2,0,0,2,4,-15,20
0,1,-1,0,0,0,-16,2,3,1,15
1,1,-2,0,0,0,4,5,-4,20,-14
1,0,0,0,1,0,3,3,-4,-7,4
0,0,-2,0,-3,0,-9,-4,2,-79,1
1,1,0,0,0,0,5,3,0,-7,4
1,1,0,0,2,0,21,-2,1,24,-17
1,1,-1,0,2,0,-4,-1,-2,44,-24
1,1,1,0,0,0,10,2,7,-26,-2
0,1,0,0,-1,0,4,-1,-3,61,-17
0,1,0,0,0,0,-1,0,2,-22,14
1,1,0,1,-1,0,167,5,-12,27,12
0,1,0,0,-1,0,9,1,6,36,8
0,0,-1,0,-1,0,1,0,2,-8,-21
1,1,0,0,2,0,32,-3,-11,62,52
0,1,2,1,0,0,-4,-3,3,-6,18
1,1,0,0,-2,0,-6,-2,-4,15,24
0,1,1,0,0,0,-25,1,5,-2,-2
0,1,1,0,1,0,9,-1,-2,-19,41
1,0,0,0,-1,0,64,4,4,-47,-24
0,1,2,0,-1,0,-6,2,5,-43,20
1,1,0,0,0,0,7,-1,2,6,-19
1,0,0,0,-1,0,31,-3,6,-23,-8
0,0,-1,1,-1,0,-2,-1,7,-11,-4
0,0,0,0,-1,0,-197,4,7,5,-8
0,1,2,-1,3,0,-8,-3,-9,37,55
1,1,2,0,1,0,-36,4,-9,46,16
0,0,0,-1,0,0,45,0,7,-31,16
1,1,0,0,1,0,112,-3,2,47,62
0,1,1,0,0,0,9,4,3,-30,11
0,0,-2,0,-1,0,-11,-2,-2,17,-22
0,0,-1,0,1,0,-56,2,-3,32,14
1,1,1,0,-1,0,8,5,2,-27,7
0,0,0,0,1,0,-54,-1,5,13,-16
0,1,0,0,0,0,0,-2,5,9,8
1,1,2,0,3,0,2,3,-9,69,35
0,1,-1,1,0,0,2,-3,-3,-4,20
0,0,-1,0,-1,0,17,-4,4,9,-38
0,0,-1,-1,-2,0,4,-4,6,-20,0
1,1,2,1,2,0,-2,3,-10,29,8
1,1,1,0,1,0,-7,1,3,-8,5
0,1,0,0,1,0,45,-1,3,-22,35
1,0,-2,-1,-1,0,9,5,0,10,12
1,0,-1,0,-1,0,-51,-3,5,-60,13
1,0,0,0,-1,0,-195,-2,-1,-44,1
1,1,1,1,1,0,2,0,-1,-31,36
1,1,0,0,0,0,5,-4,0,8,51
1,1,-1,1,0,0,3,3,-6,38,35
0,0,0,-1,-3,0,19,1,9,-59,1
1,1,0,1,0,0,10,6,-5,56,-26
0,0,0,0,2,0,1,-2,-8,-21,24
0,1,-2,1,-1,0,-6,3,3,-12,19
0,0,0,0,0,0,-1,-1,1,-15,-33
1,1,1,0,2,0,-1,-2,-6,79,-10
1,0,2,0,-2,0,-57,-4,3,-65,-14
0,0,-1,-1,-2,0,-4,-1,5,-3,-14
0,1,2,0,-1,0,-180,2,-2,54,-1
0,1,-1,0,0,0,-7,-5,-2,42,12
1,1,1,0,0,0,0,-4,3,42,-12
1,1,2,0,0,0,-115,0,2,75,-12
1,0,2,0,1,0,79,0,-2,-85,0
1,0,-2,0,-2,0,-43,3,5,-32,-33
0,1,2,0,1,0,3,2,-4,55,4
0,0,-1,0,1,0,-3,-8,-5,26,-13
0,1,1,0,0,0,2,3,-2,36,22
1,1,1,0,2,0,7,5,-4,48,11
1,1,2,0,-1,0,1,0,5,-34,5
0,0,-2,-1,-3,0,13,2,4,-16,-37
0,0,-2,0,-2,0,-5,-2,4,-40,-8
1,0,0,0,-2,0,3,2,1,-44,-30
1,1,0,1,-1,0,-34,4,-3,93,1
0,0,1,0,2,0,-16,-1,-3,31,-25
1,0,-1,-1,-3,0,-8,-5,3,-73,21
0,1,0,1,2,0,20,1,-7,-43,29
1,0,1,0,0,0,11,3,0,3,-7
0,1,2,0,1,0,3,-3,-7,-11,10
0,0,-2,0,-1,0,114,-3,6,-9,-8
1,0,0,1,4,0,-9,-2,-6,55,48
1,1,0,1,1,0,11,4,-1,0,21
0,1,2,1,0,0,6,2,-1,18,-14
1,1,0,1,3,0,9,-3,-5,26,40
0,1,1,0,0,0,-9,-4,-5,27,33
0,0,-2,1,-1,0,-9,-3,1,-12,-11
1,1,0,1,2,0,-6,-4,-2,78,13
0,0,0,0,-1,0,-96,0,-1,43,0
0,0,0,0,0,0,-7,-1,2,21,-16
1,1,2,0,3,0,-94,0,-9,41,12
0,0,-2,-1,-1,0,-45,0,4,-3,-32
0,0,-2,-1,-1,0,-72,0,-3,7,-10
1,0,0,0,0,0,-179,2,0,-3,15
0,0,1,0,0,0,-16,-3,5,-31,-15
0,0,-2,-1,-4,0,-16,-3,9,-14,-31
0,0,-2,0,-1,0,-7,-5,2,-5,1
0,1,1,0,-1,0,-10,5,1,17,-12
1,1,2,0,0,0,3,4,-7,33,-3
0,0,-2,0,-1,0,27,-3,3,-16,11
1,1,2,1,3,0,-3,1,-13,85,16
1,0,-2,1,0,0,-9,-1,-2,-76,8
0,0,-2,1,0,0,-6,-6,1,21,-1
0,1,-1,0,0,0,5,-2,6,-55,-2
1,1,0,1,-1,0,-4,-2,-1,4,4
1,1,2,-1,-1,0,4,-1,4,-57,30
0,0,-2,0,-1,0,-11,-2,-1,-42,-14
0,0,2,0,-2,0,-3,-3,6,-46,4
0,1,-1,1,-2,0,-15,-1,9,61,17
0,1,-2,0,-3,0,-46,0,6,-45,-31
0,1,0,0,0,0,-13,-3,-3,22,-11
0,0,0,-1,-1,0,3,2,5,-24,-40
0,0,-2,-1,-1,0,-2,2,-1,2,-5
0,0,1,0,0,0,-72,-3,4,2,-18
1,1,-1,0,-1,0,-81,-7,6,52,14
0,0,0,0,-1,0,0,-1,1,-6,-9
1,0,-2,1,0,0,4,-2,2,-57,-4
0,0,0,0,-1,0,0,-2,2,-54,-6
0,0,-1,0,0,0,-11,-7,0,-58,-12
0,1,0,0,-1,0,25,3,6,-76,8
0,1,1,-1,-1,0,-218,2,-1,-23,16
0,0,-2,0,-2,0,-10,-7,10,-18,-12
1,1,1,0,2,0,-5,-3,-10,23,-13
0,0,0,0,0,0,-112,-2,2,3,12
0,0,2,0,-1,0,-6,-2,4,-19,-20
0,0,-2,0,0,0,-3,-3,3,-8,-21
1,1,2,0,0,0,-42,2,3,20,-16
0,0,-2,1,0,0,-10,1,3,-65,11
1,1,1,0,1,0,2,2,-10,55,30
1,1,-1,0,0,0,-106,-2,-1,15,-24
0,1,2,0,3,0,-58,1,-9,60,42
1,1,-1,-1,0,0,51,0,4,22,-12
1,0,2,0,-1,0,-24,0,4,33,-7
1,0,-2,0,-1,0,-29,-3,-2,6,-33
0,0,-1,0,-1,0,-1,3,3,9,-33
1,1,2,0,0,0,1,4,-4,46,-15
1,1,1,-1,0,0,15,2,4,-25,-23
0,1,0,0,-2,0,-4,3,-1,16,4
1,1,2,0,2,0,-12,-6,-10,-14,2
0,0,-2,0,-2,0,-7,-4,4,-38,-4
0,0,0,0,-1,0,-16,3,3,25,11
0,0,-2,0,1,0,6,-5,3,-48,22
1,1,1,1,2,0,2,1,-2,41,32
1,1,-2,1,-2,0,-2,-6,-1,-2,36
0,0,1,0,-1,0,25,-3,2,-8,3
1,1,1,0,1,0,-1,3,3,-27,-36
1,1,0,0,3,0,-2,0,-13,36,19
0,0,0,1,-1,0,2,0,3,22,-12
0,1,0,1,1,0,-11,3,0,-7,36
0,1,2,0,0,0,-8,-1,3,34,-22
0,0,-1,0,-3,0,-69,-2,9,-38,-27
0,1,-2,1,2,0,-7,-1,-5,-10,13
0,0,1,0,-2,0,-14,-7,5,-47,-6
0,0,-2,0,-1,0,6,5,3,18,26
0,0,0,0,1,0,8,0,6,-32,1
1,0,-2,0,0,0,-147,0,2,-4,-8
0,1,2,0,0,0,7,0,-2,-22,-4
0,0,1,0,0,0,-1,-2,-3,-3,19
1,1,-2,0,2,0,10,2,-7,80,15
0,0,1,0,0,0,0,-1,0,-13,28
1,0,-2,0,1,0,1,6,-3,14,-17
0,1,-2,1,2,0,4,-1,-5,67,15
0,1,0,0,-1,0,-13,-7,1,-27,-11
1,0,-1,0,0,0,-3,-5,-2,-19,12
0,0,0,-1,-4,0,-1,-1,9,-130,-31
1,1,-2,0,1,0,33,3,-2,36,-57
1,1,2,0,-1,0,66,4,-1,20,-20
1,1,-1,1,-1,0,-4,0,-3,-57,33
0,0,-1,0,-1,0,-1,-4,4,-44,2
0,0,-2,-1,0,0,-113,-2,-4,-32,-21
0,0,0,-1,-3,0,-3,0,10,-34,-9
1,0,-1,-1,-1,0,-3,-2,7,-42,-9
1,0,-1,0,-1,0,-15,3,3,14,-16
0,0,0,0,2,0,-5,-3,-7,56,2
1,0,-2,0,-2,0,-57,4,4,54,-16
1,1,-1,0,1,0,4,-4,-1,3,25
0,0,-1,0,-5,0,18,-3,8,4,-38
0,1,-2,1,-1,0,-24,2,1,6,57
0,1,-1,0,-1,0,-4,-2,5,-5,11
1,1,-2,0,-1,0,-70,0,0,-11,-4
0,0,-1,0,-1,0,-11,1,1,-2,8
0,0,1,-1,-3,0,4,2,6,-1,-38
1,0,-2,0,0,0,-7,-4,-1,-6,-24
0,0,-1,-1,-2,0,-2,-4,0,-11,-29
0,0,-1,0,-3,0,4,3,7,5,40
1,0,0,0,-5,0,8,-2,7,-58,-20
1,0,0,1,0,0,-121,1,1,71,-16
1,1,1,0,1,0,3,1,-1,103,8
1,1,2,1,1,0,4,2,6,-32,-47
1,0,-2,0,0,0,-13,1,2,4,-25
1,0,2,0,-1,0,10,1,6,-11,-23
0,0,-2,-1,0,0,-17,-1,-3,-57,-38
0,0,0,1,-2,0,-24,-1,6,-81,4
1,0,1,0,-1,0,30,-2,2,-18,-8
0,0,0,-1,-3,0,6,-2,1,-69,-20
1,1,-2,0,0,0,251,1,-2,-10,4
0,1,0,0,-3,0,5,2,0,8,-8
1,1,0,0,0,0,327,4,0,19,17
0,0,0,0,1,0,-12,-5,-1,70,5
0,0,1,0,-1,0,6,-2,4,29,15
0,0,0,0,-1,0,4,5,1,-28,-28
1,0,2,0,-2,0,-50,-3,3,-33,-12
0,0,-2,0,-1,0,9,3,-3,16,-49
0,0,0,0,-1,0,19,-3,-1,29,11
1,0,-1,1,2,0,-1,0,-6,15,29
0,0,0,0,-2,0,-1,-3,5,4,6
0,1,0,0,1,0,-124,1,3,-17,24
0,0,0,0,-3,0,4,-1,7,-21,-25
0,1,-1,1,0,0,-57,0,6,-41,11
0,1,1,0,-2,0,7,-3,6,-16,-5
0,1,-2,0,-1,0,50,-1,4,-29,-14
0,1,2,0,1,0,15,5,-3,79,16
1,1,0,0,0,0,-302,3,1,18,15
1,1,-2,-1,1,0,9,-3,-3,68,49
0,1,-1,0,0,0,-5,1,-5,50,21
1,0,1,0,-1,0,-4,4,1,9,16
1,1,-2,0,0,0,-12,-2,-2,-30,20
0,1,-2,0,1,0,160,3,-9,42,0
1,0,-2,0,0,0,-3,-3,1,23,-16
1,0,0,1,0,0,3,0,2,68,13
1,0,-2,-1,-1,0,-1,3,0,-19,-17
1,1,-1,1,0,0,7,4,-3,63,-14
1,0,2,0,-1,0,14,4,5,-58,9
1,1,-2,0,-1,0,15,5,6,-52,-1
1,1,2,0,0,0,-8,0,-4,44,15
0,0,-2,-1,1,0,1,-5,1,22,18
0,1,2,0,2,0,-3,3,-9,60,32
1,0,1,0,-1,0,4,3,5,-66,-4
0,1,0,1,1,0,-15,2,-1,7,-37
0,0,-1,0,-1,0,-1,0,5,-100,-16
1,1,2,0,0,0,3,2,-2,71,8
1,1,0,0,1,0,191,-4,-10,33,14
0,1,2,0,0,0,3,1,-5,-5,13
1,1,-1,0,0,0,-2,-4,-3,13,-32
0,0,0,0,0,0,-49,1,1,-35,20
0,0,0,0,-2,0,6,3,-3,-23,-11
1,0,-1,0,-2,0,5,4,5,24,-13
0,1,-2,0,-1,0,-4,-4,3,75,23
1,1,0,0,0,0,5,-2,-7,62,21
0,0,0,-1,-1,0,-10,-4,8,-83,6
0,0,0,0,-1,0,12,0,-3,-24,-38
0,1,2,0,1,0,47,-1,-8,36,3
0,0,-2,1,-3,0,65,-1,7,-70,-51
0,0,-2,0,-2,0,27,-1,4,6,-41
0,0,-2,-1,-1,0,-13,-2,5,-37,12
0,1,-1,0,-2,0,7,1,2,61,31
0,0,0,0,-1,0,-39,3,2,-53,1
1,1,2,0,0,0,-15,1,3,0,5
1,1,-1,0,-1,0,-11,0,3,25,21
1,1,-2,1,1,0,4,-1,1,-26,8
0,0,-2,0,-3,0,1,-2,7,-43,-19
1,0,-1,0,-2,0,-10,1,3,37,-10
1,1,-1,0,-2,0,-3,2,-2,-35,12
1,1,-1,1,-1,0,4,2,3,-53,4
0,0,0,0,0,0,-12,0,2,-28,15
0,1,-2,0,-2,0,-2,0,3,-6,35
0,1,1,1,2,0,4,3,-2,2,33
0,0,0,0,1,0,-9,-5,3,-12,-5
1,1,-2,0,0,0,-8,-3,-12,79,12
0,0,0,0,-5,0,-6,-2,11,-119,-11
1,0,2,0,-1,0,-9,-1,10,-61,-9
0,1,1,0,-3,0,-10,-3,-2,8,17
1,1,1,0,-1,0,3,4,0,17,-16
0,1,-1,0,-1,0,0,3,2,-21,-41
1,0,-1,0,-1,0,-4,0,6,11,22
0,1,-1,0,0,0,-8,-3,0,71,10
0,1,-1,-1,1,0,-12,5,1,0,1
0,0,0,0,-1,0,-2,-4,5,-19,18
0,0,-1,0,-1,0,-6,0,5,-2,36
1,0,-2,0,-1,0,18,8,6,-18,-32
1,1,-2,-1,2,0,-11,-2,-7,4,-9
0,0,-1,-1,-1,0,5,-2,2,-31,-17
1,0,-2,0,-2,0,-5,-1,5,-8,-12
1,1,2,0,5,0,4,-2,-9,43,55
1,0,0,-1,-3,0,3,0,4,-3,-24
1,0,0,0,0,0,-4,-4,-1,-34,40
1,0,0,0,-2,0,-6,-1,4,-93,-13
0,1,0,1,1,0,15,-3,0,1,7
1,1,-2,0,2,0,20,2,-1,-57,-3
0,1,-1,1,-1,0,-7,0,7,-7,0
1,1,1,1,0,0,-1,-4,-1,32,30
0,0,0,0,-4,0,-4,-6,5,-63,-41
0,1,0,0,-1,0,-9,4,1,15,75
1,0,0,0,-2,0,3,-2,7,-5,9
0,0,0,0,0,0,3,1,3,-4,29
1,1,2,0,0,0,-2,6,-5,52,-42
1,1,2,0,1,0,-17,-4,-9,41,6
0,1,2,0,-1,0,-5,-2,4,-38,17
0,0,-2,0,-1,0,-2,0,3,-24,24
0,0,0,-1,-2,0,4,3,6,-47,-32
0,0,-1,-1,-2,0,-15,0,6,-89,-38
0,0,-1,0,-2,0,-10,-3,10,-24,-5
1,1,0,0,2,0,4,2,-5,29,-15
1,0,1,0,0,0,-1,2,-2,-4,-4
1,1,0,0,0,0,-3,1,3,-28,31
0,1,0,-1,0,0,4,3,-9,-33,-24
0,1,-1,0,0,0,3,4,3,-34,4
1,1,2,0,-1,0,-28,1,1,-57,0
0,0,0,0,-1,0,-5,6,1,-54,-15
0,1,2,0,0,0,-11,0,-1,-58,0
1,1,0,0,0,0,-70,2,-3,14,-1
0,0,-2,0,0,0,3,-2,5,-13,-28
1,0,-2,0,2,0,7,3,-2,19,3
0,1,0,0,-1,0,109,-4,0,-56,27
0,1,1,0,0,0,-37,2,4,23,-21
0,1,1,1,1,0,3,-5,-1,4,40
1,1,2,0,-2,0,-105,0,3,-107,24
0,1,2,0,3,0,-2,-5,-10,87,39
1,1,2,0,2,0,-4,1,-6,19,13
0,1,-2,0,0,0,21,2,-6,23,3
1,1,1,1,3,0,-2,0,-4,14,32
1,1,-2,0,0,0,11,9,-1,14,8
0,1,-2,-1,-1,0,3,-1,7,-31,8
1,0,2,0,-3,0,2,0,3,-114,-65
0,1,-2,1,-1,0,269,7,4,10,-4
0,0,-2,0,0,0,12,2,2,-68,25
1,1,1,0,0,0,-192,1,-3,-34,-13
1,1,2,0,2,1,9,0,-10,106,-4
0,0,1,1,-1,0,-1,2,1,-38,8
0,0,0,0,-4,0,-10,-2,7,-98,-30
1,1,0,1,-1,0,39,-6,4,-38,12
1,1,-2,-1,-2,0,1,-3,4,-30,-10
1,1,2,1,4,0,0,4,-7,72,53
1,0,2,0,-1,0,-7,-1,3,-48,33
1,1,2,1,3,0,45,-1,-6,76,23
0,1,1,0,-1,0,12,-6,-2,-33,4
0,1,0,0,1,0,29,-1,-7,-27,4
1,1,0,0,4,0,-61,2,-9,84,41
1,0,0,0,-1,0,-119,-3,-4,-25,-11
0,1,-2,0,1,0,-17,-1,1,12,-24
1,1,2,0,0,0,9,1,5,-24,0
1,0,0,0,-2,0,7,3,-7,36,-7
1,1,1,1,0,0,-6,-1,-6,-39,12
0,0,-2,0,0,0,9,2,-1,54,-33
1,0,-1,-1,0,0,-1,-2,-3,-1,-11
0,0,-2,-1,-2,0,-7,-7,4,-47,1
0,1,2,0,2,0,-3,2,-5,15,24
1,0,-1,0,2,0,12,2,-4,-10,35
1,0,0,1,0,0,-1,3,0,-21,28
0,1,0,0,-1,0,-12,-1,4,-22,35
1,0,-2,0,-2,0,123,-4,6,-47,-20
1,0,1,1,-1,0,29,-4,3,-22,1
1,1,1,0,2,0,-7,5,-5,54,-7
1,1,1,0,2,0,2,3,-10,128,-27
1,1,2,1,0,0,15,3,4,11,-15
0,0,1,0,1,0,5,-2,4,-13,-28
1,0,0,-1,0,0,-50,-1,-2,8,-1
1,0,-2,1,0,0,4,-4,5,-16,19
0,1,0,1,1,0,-13,2,-7,-27,-8
1,0,1,-1,-1,0,-134,3,3,-15,-27
0,1,-1,1,2,0,25,1,-6,70,9
0,0,-1,-1,-2,0,-1,-1,8,-26,-21
1,1,-1,0,-1,0,-28,0,-4,-2,0
0,1,0,1,-1,0,13,6,5,33,4
0,0,-2,-1,-1,0,-20,-4,6,-27,-3
0,1,0,1,0,0,-6,0,0,14,15
1,1,0,0,-1,0,2,1,3,19,53
1,1,2,0,0,0,-1,0,-10,97,25
1,1,-1,0,-1,0,5,2,1,10,12
1,1,-2,0,-2,0,-1,1,5,-9,4
1,0,-2,-1,-1,0,-2,-5,5,-30,20
0,1,-1,1,-1,0,-2,1,2,13,-13
0,0,-2,-1,-2,0,-2,-5,0,22,0
0,0,-2,0,-3,0,-123,-3,8,-14,-12
0,0,0,0,-2,0,15,-1,5,-23,26
1,1,-2,0,-1,0,-10,-4,1,-23,-4
0,0,1,0,-1,0,2,-1,2,-22,27
1,0,-1,-1,-1,0,2,3,-2,1,-28
1,1,2,0,1,0,-1,3,0,-16,1
0,1,0,0,2,0,-8,-1,-5,26,-12
0,1,1,0,1,0,-27,2,-1,15,28
1,1,0,0,-2,0,-13,4,1,-13,0
1,0,-2,0,-3,0,-5,-2,10,-65,3
1,0,2,0,-2,0,46,-1,7,-13,-10
1,0,1,1,-1,0,-18,0,4,-29,22
1,1,-1,0,1,0,-8,-2,3,56,-40
1,0,-2,0,-2,0,11,-7,5,-81,-4
0,0,-1,0,-1,0,-115,2,4,-29,20
0,0,0,0,-2,0,-61,-2,7,-54,25
0,1,-1,0,0,0,-1,-1,5,15,24
0,0,-1,1,1,0,-6,1,-6,-15,50
0,0,1,0,0,0,-1,-1,6,-55,-22
0,0,-1,0,1,0,-13,-5,-2,64,6
0,1,0,0,0,0,-1,1,6,30,4
1,1,0,0,0,0,5,0,6,32,-8
1,1,-1,0,0,0,10,4,-2,43,13
1,1,-1,0,1,0,-54,-2,-4,28,48
1,0,-2,0,-1,0,-341,-1,-1,-32,16
0,0,-1,0,-1,0,2,-2,5,-35,19
0,0,-2,0,-2,0,-46,-4,4,5,-27
1,1,0,1,2,0,-2,-1,-4,18,6
0,0,-2,0,-1,0,-22,-2,3,-2,-3
0,0,-1,0,-1,0,-6,-3,5,-30,-61
0,0,0,-1,-2,0,-1,0,3,-36,-17
1,1,2,0,1,0,-3,-3,-1,25,16
1,1,-2,0,1,0,-5,3,-6,27,29
0,1,1,0,0,0,10,1,-2,22,1
0,1,-1,-1,0,0,1,1,-2,31,12
0,1,1,0,-2,0,-12,3,9,-98,-26
1,0,0,0,-1,0,4,-3,6,-18,-16
1,1,2,0,-2,0,-7,3,6,-46,19
0,0,2,0,-1,0,2,-4,4,-5,-28
0,1,1,0,-1,0,-101,-2,2,40,8
0,0,-2,0,-1,0,5,1,7,-64,-51
1,0,0,0,0,0,-5,3,4,-18,10
0,0,2,0,-1,0,-4,1,8,-84,-7
1,0,0,0,0,0,-1,4,2,-7,-12
0,0,0,0,-2,0,1,-2,5,-92,-8
0,0,2,0,0,0,6,6,3,-20,-2
1,0,0,0,-3,0,23,2,-3,30,-18
0,0,-1,1,-5,0,41,33,7,-124,-41
0,1,2,1,2,0,274,-1,-8,37,-3
1,1,0,0,2,0,2,4,-5,106,-3
1,1,2,0,3,0,47,8,-9,63,-1
1,1,2,1,0,0,-73,-5,0,-8,0
1,1,-1,0,1,0,4,2,3,-5,-11
1,1,0,-1,-1,0,-1,0,-4,29,3
0,1,-1,0,2,0,117,0,-3,51,11
1,1,0,-1,0,0,0,2,-5,-12,-20
1,1,-2,0,0,0,-10,-1,-3,13,-20
1,1,1,0,-1,0,10,5,-2,30,-16
0,1,0,0,0,0,46,-1,4,12,-7
1,1,-2,0,-1,0,0,1,-4,35,-8
